Player1,loser_name,loser_serve_rating,loser_return_rating,loser_aces,loser_double_faults,loser_first_serve_percent,loser_win%_on_first_serve,loser_win%_on_second_serve,loser_break_points_faced,loser_break_points_converted,loser_tiebreaks_won,loser_return_points_won,loser_total_points_won,loser_games_won,loser_service_points_won,loser_service_games_won,Player2,winner_name,winner_serve_rating,winner_return_rating,winner_aces,winner_double_faults,winner_first_serve_percent,winner_win%_on_first_serve,winner_win%_on_second_serve,winner_break_points_faced,winner_break_points_converted,winner_tiebreaks_won,winner_return_points_won,winner_total_points_won,winner_games_won,winner_service_points_won,winner_service_games_won
p1,Dusan Lajovic,242.0,46.0,1.0,0.0,65.85365853658537,62.96296296296296,50.0,0.0,0.0,0.0,8.0,32.0,5.0,24.0,5.0,p2,Sam Querrey,329.0,184.0,7.0,1.0,68.88888888888889,90.32258064516128,64.28571428571429,5.0,3.0,0.0,17.0,54.0,12.0,37.0,9.0
p1,Juan Ignacio Londero,276.0,60.0,8.0,4.0,56.14035087719298,70.3125,57.99999999999999,2.0,0.0,1.0,25.0,99.0,16.0,74.0,15.0,p2,Fernando Verdasco,315.0,112.0,13.0,5.0,66.66666666666666,81.25,59.375,7.0,2.0,1.0,40.0,111.0,19.0,71.0,16.0
p1,Nicolas Jarry,237.0,47.0,10.0,3.0,54.054054054054056,60.0,50.0,1.0,0.0,0.0,8.0,49.0,6.0,41.0,6.0,p2,Gilles Simon,333.0,148.0,2.0,2.0,80.0,86.11111111111111,66.66666666666666,12.0,3.0,0.0,33.0,70.0,12.0,37.0,9.0
p1,Pierre-Hugues Herbert,210.0,123.0,5.0,6.0,54.83870967741935,58.82352941176471,42.857142857142854,5.0,2.0,0.0,17.0,65.0,8.0,48.0,6.0,p2,Daniel Evans,284.0,174.0,2.0,0.0,65.45454545454545,69.44444444444444,68.42105263157895,16.0,5.0,0.0,45.0,83.0,13.0,38.0,8.0
p1,Steve Johnson,289.0,66.0,5.0,1.0,61.29032258064516,76.31578947368422,58.333333333333336,1.0,0.0,0.0,21.0,64.0,9.0,43.0,9.0,p2,Hubert Hurkacz,307.0,176.0,5.0,3.0,70.66666666666667,79.24528301886792,54.54545454545454,1.0,1.0,1.0,19.0,73.0,13.0,54.0,11.0
p1,John Millman,261.0,93.0,4.0,2.0,59.30232558139535,68.62745098039215,60.0,12.0,1.0,1.0,44.0,100.0,12.0,56.0,10.0,p2,Fernando Verdasco,282.0,135.0,12.0,4.0,60.3448275862069,68.57142857142857,52.17391304347826,11.0,4.0,0.0,30.0,102.0,18.0,72.0,14.0
p1,Tennys Sandgren,199.0,141.0,7.0,3.0,51.78571428571429,62.06896551724138,37.03703703703704,4.0,2.0,0.0,20.0,48.0,6.0,28.0,4.0,p2,Gilles Simon,251.0,201.0,3.0,6.0,44.642857142857146,68.0,61.29032258064516,11.0,5.0,0.0,28.0,64.0,13.0,36.0,8.0
p1,Marco Cecchinato,241.0,112.0,2.0,6.0,51.92307692307693,66.66666666666666,56.00000000000001,2.0,1.0,0.0,12.0,44.0,8.0,32.0,7.0,p2,Hubert Hurkacz,312.0,207.0,8.0,1.0,67.3076923076923,82.85714285714286,64.70588235294117,3.0,3.0,0.0,20.0,60.0,12.0,40.0,9.0
p1,Radu Albot,255.0,83.0,3.0,5.0,74.28571428571429,63.46153846153846,50.0,10.0,1.0,0.0,21.0,63.0,8.0,42.0,7.0,p2,Daniel Evans,288.0,167.0,5.0,2.0,57.971014492753625,75.0,62.06896551724138,6.0,3.0,1.0,28.0,76.0,13.0,48.0,9.0
p1,James Ward,223.0,140.0,4.0,6.0,51.42857142857142,69.44444444444444,47.05882352941176,12.0,3.0,0.0,35.0,76.0,10.0,41.0,7.0,p2,Thomas Fabbiano,243.0,181.0,5.0,4.0,56.79012345679012,67.3913043478261,42.857142857142854,9.0,5.0,0.0,29.0,75.0,14.0,46.0,9.0
p1,Paul Jubb,198.0,130.0,2.0,3.0,47.61904761904761,60.0,40.909090909090914,2.0,1.0,0.0,19.0,40.0,5.0,21.0,4.0,p2,Taylor Fritz,284.0,249.0,12.0,5.0,57.6271186440678,79.41176470588235,52.0,4.0,4.0,0.0,21.0,61.0,12.0,40.0,8.0
p1,Denis Kudla,254.0,151.0,9.0,8.0,50.39370078740157,68.75,52.38095238095239,5.0,3.0,0.0,39.0,116.0,17.0,77.0,14.0,p2,Pierre-Hugues Herbert,278.0,129.0,19.0,9.0,60.3448275862069,80.0,45.65217391304348,9.0,3.0,1.0,50.0,127.0,18.0,77.0,14.0
p1,Pablo Cuevas,268.0,47.0,7.0,2.0,61.40350877192983,80.0,45.45454545454545,0.0,0.0,0.0,13.0,51.0,7.0,38.0,7.0,p2,Nicolas Jarry,316.0,197.0,12.0,3.0,54.23728813559322,96.875,55.55555555555556,2.0,2.0,1.0,19.0,65.0,13.0,46.0,10.0
p1,Reilly Opelka,256.0,181.0,13.0,2.0,58.57142857142858,73.17073170731707,41.37931034482759,1.0,1.0,0.0,17.0,59.0,9.0,42.0,8.0,p2,Steve Johnson,287.0,213.0,2.0,1.0,67.24137931034483,82.05128205128204,47.368421052631575,3.0,3.0,1.0,28.0,69.0,13.0,41.0,9.0
p1,Jay Clarke,209.0,113.0,5.0,7.0,42.98245614035088,57.14285714285714,53.84615384615385,6.0,2.0,1.0,27.0,90.0,11.0,63.0,8.0,p2,Juan Ignacio Londero,279.0,166.0,8.0,5.0,56.97674418604651,79.59183673469387,54.054054054054056,17.0,6.0,0.0,51.0,110.0,18.0,59.0,12.0
p1,Jeremy Chardy,312.0,66.0,12.0,2.0,66.66666666666666,88.88888888888889,55.55555555555556,2.0,0.0,0.0,21.0,63.0,9.0,42.0,9.0,p2,Cameron Norrie,304.0,90.0,8.0,4.0,66.21621621621621,81.63265306122449,52.0,4.0,1.0,1.0,12.0,65.0,13.0,53.0,11.0
p1,Mikhail Kukushkin,244.0,129.0,3.0,1.0,65.33333333333333,65.3061224489796,42.30769230769231,4.0,2.0,0.0,19.0,62.0,9.0,43.0,7.0,p2,Sam Querrey,287.0,161.0,15.0,3.0,54.54545454545454,86.11111111111111,53.333333333333336,8.0,3.0,1.0,32.0,79.0,13.0,47.0,9.0
p1,Juan Ignacio Londero,255.0,115.0,10.0,3.0,65.15151515151516,72.09302325581395,39.130434782608695,2.0,1.0,0.0,17.0,57.0,9.0,40.0,8.0,p2,Thomas Fabbiano,306.0,159.0,4.0,0.0,67.74193548387096,73.80952380952381,70.0,7.0,3.0,0.0,26.0,71.0,13.0,45.0,10.0
p1,Denis Kudla,242.0,46.0,7.0,2.0,64.1025641025641,68.0,42.857142857142854,1.0,0.0,0.0,8.0,31.0,5.0,23.0,5.0,p2,James Ward,334.0,226.0,11.0,0.0,68.88888888888889,90.32258064516128,64.28571428571429,3.0,3.0,0.0,16.0,53.0,12.0,37.0,9.0
p1,Andrey Rublev,260.0,86.0,2.0,0.0,65.26315789473685,64.51612903225806,51.515151515151516,7.0,1.0,0.0,30.0,87.0,11.0,57.0,10.0,p2,Paul Jubb,292.0,129.0,5.0,1.0,60.86956521739131,67.85714285714286,66.66666666666666,13.0,3.0,0.0,38.0,100.0,16.0,62.0,13.0
p1,Alexander Bublik,291.0,109.0,16.0,3.0,63.52941176470588,74.07407407407408,54.83870967741935,6.0,1.0,0.0,34.0,91.0,13.0,57.0,12.0,p2,Tennys Sandgren,286.0,135.0,10.0,3.0,72.11538461538461,80.0,34.48275862068966,4.0,2.0,0.0,28.0,98.0,16.0,70.0,14.0
p1,Guido Andreozzi,258.0,68.0,4.0,5.0,65.0,69.23076923076923,47.61904761904761,2.0,0.0,0.0,24.0,61.0,7.0,37.0,7.0,p2,Juan Ignacio Londero,289.0,138.0,4.0,5.0,57.534246575342465,71.42857142857143,61.29032258064516,6.0,2.0,0.0,23.0,72.0,12.0,49.0,10.0
p1,Daniel Masur,251.0,121.0,6.0,4.0,62.5,64.44444444444444,51.85185185185185,2.0,1.0,0.0,19.0,62.0,8.0,43.0,7.0,p2,Denis Kudla,294.0,141.0,6.0,1.0,60.9375,74.35897435897436,64.0,11.0,3.0,0.0,29.0,74.0,13.0,45.0,10.0
p1,Max Purcell,263.0,143.0,8.0,2.0,57.84313725490197,67.79661016949152,55.81395348837209,3.0,2.0,1.0,31.0,95.0,15.0,64.0,12.0,p2,Andrey Rublev,287.0,141.0,4.0,2.0,62.0,74.19354838709677,60.526315789473685,10.0,4.0,0.0,38.0,107.0,19.0,69.0,15.0
p1,Steven Diez,209.0,144.0,1.0,2.0,60.24096385542169,57.99999999999999,42.42424242424242,6.0,3.0,0.0,24.0,67.0,9.0,43.0,6.0,p2,Alexander Bublik,271.0,190.0,20.0,9.0,54.929577464788736,79.48717948717949,50.0,15.0,6.0,0.0,40.0,87.0,16.0,47.0,10.0
p1,Lloyd Harris,306.0,107.0,28.0,5.0,72.41379310344827,77.38095238095238,40.625,3.0,1.0,0.0,28.0,106.0,16.0,78.0,15.0,p2,James Ward,292.0,105.0,5.0,3.0,64.58333333333334,82.25806451612904,50.0,6.0,1.0,1.0,38.0,106.0,17.0,68.0,15.0
p1,Thai-Son Kwiatkowski,199.0,119.0,0.0,4.0,53.191489361702125,68.0,31.818181818181817,2.0,1.0,0.0,12.0,36.0,5.0,24.0,4.0,p2,Tennys Sandgren,299.0,200.0,8.0,3.0,63.829787234042556,83.33333333333334,58.82352941176471,8.0,4.0,0.0,23.0,58.0,12.0,35.0,8.0
p1,Kenny De Schepper,281.0,131.0,7.0,5.0,71.56862745098039,69.86301369863014,51.724137931034484,8.0,3.0,0.0,31.0,97.0,15.0,66.0,12.0,p2,Thomas Fabbiano,272.0,109.0,0.0,1.0,65.95744680851064,74.19354838709677,53.125,12.0,2.0,1.0,36.0,99.0,15.0,63.0,12.0
p1,Denis Istomin,275.0,101.0,5.0,2.0,69.6,65.51724137931035,55.26315789473685,14.0,2.0,0.0,39.0,117.0,15.0,78.0,13.0,p2,Paul Jubb,271.0,113.0,1.0,4.0,61.73913043478261,77.46478873239437,47.72727272727273,19.0,3.0,1.0,47.0,123.0,18.0,76.0,14.0
p1,Roger Federer,302.0,154.0,25.0,6.0,62.5615763546798,78.74015748031496,51.31578947368421,13.0,7.0,0.0,79.0,218.0,36.0,139.0,29.0,p2,Novak Djokovic,262.0,117.0,10.0,9.0,62.10045662100456,74.26470588235294,46.98795180722892,8.0,3.0,2.0,64.0,204.0,32.0,140.0,26.0
p1,Roberto Bautista Agut,257.0,97.0,5.0,2.0,66.98113207547169,67.6056338028169,48.57142857142857,5.0,1.0,0.0,37.0,102.0,13.0,65.0,12.0,p2,Novak Djokovic,292.0,175.0,9.0,3.0,64.34782608695652,77.02702702702703,51.21951219512195,8.0,5.0,0.0,41.0,119.0,22.0,78.0,17.0
p1,Rafael Nadal,281.0,100.0,10.0,4.0,63.77952755905512,74.07407407407408,47.82608695652174,8.0,2.0,0.0,35.0,117.0,19.0,82.0,17.0,p2,Roger Federer,305.0,108.0,14.0,1.0,68.10344827586206,73.41772151898735,62.16216216216216,10.0,2.0,1.0,45.0,126.0,20.0,81.0,17.0
p1,David Goffin,185.0,99.0,4.0,5.0,44.73684210526316,61.76470588235294,38.095238095238095,6.0,1.0,0.0,29.0,66.0,6.0,37.0,5.0,p2,Novak Djokovic,276.0,228.0,3.0,3.0,59.036144578313255,75.51020408163265,50.0,10.0,7.0,0.0,39.0,93.0,18.0,54.0,11.0
p1,Kei Nishikori,248.0,83.0,3.0,2.0,57.2463768115942,56.9620253164557,55.932203389830505,6.0,1.0,0.0,28.0,106.0,15.0,78.0,14.0,p2,Roger Federer,307.0,138.0,12.0,4.0,66.0377358490566,81.42857142857143,58.333333333333336,14.0,4.0,0.0,60.0,138.0,22.0,78.0,18.0
p1,Sam Querrey,238.0,85.0,22.0,3.0,60.86956521739131,73.21428571428571,27.77777777777778,7.0,1.0,0.0,27.0,78.0,9.0,51.0,8.0,p2,Rafael Nadal,296.0,179.0,10.0,2.0,59.78260869565217,81.81818181818183,54.054054054054056,16.0,6.0,0.0,41.0,106.0,19.0,65.0,13.0
p1,Guido Pella,268.0,96.0,14.0,5.0,64.74820143884892,68.88888888888889,44.89795918367347,13.0,2.0,0.0,45.0,129.0,18.0,84.0,16.0,p2,Roberto Bautista Agut,288.0,131.0,4.0,1.0,66.4179104477612,70.78651685393258,57.77777777777777,16.0,4.0,0.0,55.0,144.0,22.0,89.0,18.0
p1,Ugo Humbert,228.0,42.0,6.0,2.0,60.0,64.70588235294117,38.23529411764706,0.0,0.0,0.0,14.0,60.0,8.0,46.0,8.0,p2,Novak Djokovic,330.0,191.0,3.0,1.0,69.6969696969697,78.26086956521739,80.0,9.0,5.0,0.0,39.0,91.0,18.0,52.0,13.0
p1,Matteo Berrettini,193.0,44.0,3.0,3.0,44.827586206896555,69.23076923076923,34.375,1.0,0.0,0.0,11.0,40.0,5.0,29.0,5.0,p2,Roger Federer,329.0,237.0,5.0,1.0,68.85245901639344,88.09523809523809,68.42105263157895,7.0,6.0,0.0,29.0,79.0,18.0,50.0,12.0
p1,Joao Sousa,224.0,45.0,4.0,0.0,68.42105263157895,55.769230769230774,45.83333333333333,0.0,0.0,0.0,13.0,53.0,6.0,40.0,6.0,p2,Rafael Nadal,314.0,223.0,5.0,3.0,57.377049180327866,85.71428571428571,69.23076923076923,8.0,6.0,0.0,36.0,84.0,18.0,48.0,12.0
p1,Mikhail Kukushkin,256.0,115.0,10.0,1.0,66.39344262295081,65.4320987654321,43.90243902439025,11.0,3.0,0.0,43.0,114.0,16.0,71.0,13.0,p2,Kei Nishikori,272.0,156.0,4.0,2.0,59.166666666666664,66.19718309859155,61.224489795918366,13.0,5.0,0.0,51.0,128.0,21.0,77.0,16.0
p1,Milos Raonic,313.0,108.0,33.0,8.0,64.70588235294117,82.82828282828282,51.85185185185185,13.0,3.0,0.0,55.0,165.0,27.0,110.0,24.0,p2,Guido Pella,290.0,101.0,6.0,3.0,72.61904761904762,72.1311475409836,54.347826086956516,12.0,3.0,1.0,43.0,156.0,28.0,113.0,24.0
p1,Fernando Verdasco,279.0,148.0,18.0,6.0,64.23357664233576,71.5909090909091,46.93877551020408,5.0,3.0,0.0,38.0,124.0,19.0,86.0,16.0,p2,David Goffin,281.0,119.0,8.0,3.0,64.40677966101694,78.94736842105263,47.61904761904761,13.0,3.0,1.0,51.0,131.0,21.0,80.0,17.0
p1,Benoit Paire,232.0,102.0,18.0,9.0,47.16981132075472,76.0,35.714285714285715,5.0,1.0,0.0,26.0,84.0,10.0,58.0,9.0,p2,Roberto Bautista Agut,284.0,179.0,1.0,5.0,70.93023255813954,80.32786885245902,44.0,9.0,5.0,0.0,48.0,108.0,19.0,60.0,14.0
p1,Tennys Sandgren,309.0,57.0,13.0,3.0,65.1006711409396,79.38144329896907,59.61538461538461,4.0,0.0,1.0,36.0,144.0,23.0,108.0,22.0,p2,Sam Querrey,329.0,85.0,25.0,5.0,65.75342465753424,83.33333333333334,60.0,5.0,1.0,2.0,41.0,151.0,26.0,110.0,23.0
p1,Hubert Hurkacz,268.0,67.0,13.0,7.0,60.74074074074074,68.29268292682927,52.83018867924528,3.0,0.0,1.0,38.0,122.0,17.0,84.0,16.0,p2,Novak Djokovic,300.0,123.0,9.0,8.0,65.9090909090909,81.60919540229885,51.11111111111111,17.0,4.0,0.0,51.0,145.0,25.0,94.0,21.0
p1,Lucas Pouille,248.0,97.0,6.0,3.0,48.113207547169814,66.66666666666666,54.54545454545454,4.0,1.0,0.0,30.0,94.0,13.0,64.0,12.0,p2,Roger Federer,303.0,147.0,6.0,0.0,69.6078431372549,76.05633802816901,58.06451612903226,9.0,4.0,1.0,42.0,114.0,20.0,72.0,15.0
p1,Jo-Wilfried Tsonga,226.0,37.0,11.0,4.0,55.55555555555556,68.88888888888889,36.11111111111111,0.0,0.0,0.0,10.0,54.0,7.0,44.0,7.0,p2,Rafael Nadal,343.0,181.0,11.0,1.0,69.84126984126983,88.63636363636364,73.68421052631578,11.0,5.0,0.0,37.0,90.0,18.0,53.0,13.0
p1,Kevin Anderson,277.0,97.0,14.0,4.0,62.76595744680851,81.35593220338984,42.857142857142854,9.0,1.0,0.0,40.0,103.0,13.0,63.0,12.0,p2,Guido Pella,284.0,123.0,4.0,3.0,70.24793388429752,76.47058823529412,44.44444444444444,11.0,3.0,1.0,31.0,112.0,19.0,81.0,15.0
p1,Steve Johnson,215.0,166.0,6.0,5.0,61.94690265486725,67.14285714285714,27.906976744186046,1.0,1.0,0.0,14.0,73.0,9.0,59.0,8.0,p2,Kei Nishikori,308.0,190.0,2.0,2.0,74.60317460317461,85.1063829787234,56.25,14.0,6.0,0.0,54.0,103.0,18.0,49.0,12.0
p1,Karen Khachanov,271.0,42.0,9.0,2.0,64.28571428571429,66.66666666666666,56.666666666666664,0.0,0.0,0.0,16.0,69.0,10.0,53.0,10.0,p2,Roberto Bautista Agut,331.0,126.0,4.0,0.0,69.1358024691358,82.14285714285714,76.0,11.0,3.0,1.0,31.0,96.0,19.0,65.0,15.0
p1,Daniil Medvedev,252.0,130.0,20.0,9.0,59.77011494252874,64.42307692307693,47.14285714285714,11.0,5.0,0.0,44.0,144.0,22.0,100.0,17.0,p2,David Goffin,270.0,157.0,10.0,4.0,49.629629629629626,83.5820895522388,51.470588235294116,18.0,7.0,0.0,74.0,165.0,26.0,91.0,19.0
p1,Fabio Fognini,255.0,103.0,5.0,6.0,66.66666666666666,63.51351351351351,54.054054054054056,7.0,2.0,0.0,36.0,103.0,12.0,67.0,10.0,p2,Tennys Sandgren,298.0,150.0,13.0,3.0,62.60869565217392,68.05555555555556,69.76744186046511,10.0,4.0,1.0,44.0,123.0,19.0,79.0,14.0
p1,Reilly Opelka,253.0,46.0,13.0,5.0,68.18181818181817,58.333333333333336,50.0,3.0,0.0,0.0,11.0,60.0,9.0,49.0,9.0,p2,Milos Raonic,340.0,162.0,13.0,2.0,75.34246575342466,92.72727272727272,61.111111111111114,10.0,4.0,1.0,39.0,101.0,19.0,62.0,14.0
p1,Diego Schwartzman,299.0,90.0,2.0,3.0,66.47398843930635,73.04347826086956,68.96551724137932,15.0,2.0,1.0,64.0,188.0,28.0,124.0,25.0,p2,Matteo Berrettini,297.0,87.0,22.0,7.0,60.19900497512438,80.16528925619835,50.0,9.0,2.0,2.0,49.0,186.0,30.0,137.0,26.0
p1,Felix Auger-Aliassime,244.0,91.0,11.0,9.0,66.33663366336634,73.13432835820896,35.294117647058826,4.0,1.0,0.0,23.0,84.0,12.0,61.0,11.0,p2,Ugo Humbert,298.0,173.0,4.0,2.0,62.65060240963856,78.84615384615384,61.29032258064516,10.0,5.0,0.0,40.0,100.0,19.0,60.0,14.0
p1,Jiri Vesely,317.0,84.0,18.0,3.0,76.64233576642336,77.14285714285715,53.125,4.0,1.0,0.0,36.0,134.0,22.0,98.0,21.0,p2,Benoit Paire,312.0,85.0,19.0,5.0,57.14285714285714,82.5,63.33333333333333,9.0,1.0,2.0,39.0,143.0,25.0,104.0,22.0
p1,Jan-Lennard Struff,284.0,100.0,26.0,7.0,51.74825174825175,82.43243243243244,46.3768115942029,15.0,2.0,0.0,61.0,154.0,20.0,93.0,18.0,p2,Mikhail Kukushkin,289.0,109.0,7.0,0.0,70.48192771084338,66.66666666666666,55.10204081632652,13.0,3.0,1.0,50.0,155.0,24.0,105.0,20.0
p1,John Millman,285.0,170.0,4.0,3.0,67.32673267326733,70.58823529411765,63.63636363636363,1.0,1.0,0.0,27.0,96.0,15.0,69.0,14.0,p2,Sam Querrey,316.0,132.0,27.0,6.0,65.68627450980392,85.07462686567165,51.42857142857142,6.0,3.0,2.0,32.0,107.0,20.0,75.0,15.0
p1,Daniel Evans,250.0,141.0,5.0,6.0,62.66666666666667,67.02127659574468,51.78571428571429,24.0,7.0,0.0,75.0,167.0,25.0,92.0,18.0,p2,Joao Sousa,256.0,161.0,5.0,1.0,65.02732240437157,63.86554621848739,50.0,16.0,8.0,0.0,58.0,166.0,27.0,108.0,19.0
p1,Thomas Fabbiano,249.0,105.0,2.0,4.0,59.0,61.016949152542374,56.09756097560976,12.0,2.0,0.0,36.0,95.0,14.0,59.0,12.0,p2,Fernando Verdasco,282.0,148.0,12.0,6.0,64.81481481481481,77.14285714285715,47.368421052631575,10.0,4.0,1.0,41.0,113.0,19.0,72.0,14.0
p1,Denis Kudla,190.0,121.0,3.0,4.0,67.10526315789474,54.90196078431373,28.000000000000004,5.0,2.0,0.0,21.0,56.0,7.0,35.0,5.0,p2,Novak Djokovic,296.0,229.0,13.0,2.0,67.12328767123287,79.59183673469387,54.166666666666664,13.0,7.0,0.0,41.0,93.0,18.0,52.0,11.0
p1,Jay Clarke,233.0,39.0,1.0,7.0,58.139534883720934,62.0,50.0,2.0,0.0,0.0,12.0,61.0,9.0,49.0,9.0,p2,Roger Federer,332.0,198.0,10.0,2.0,63.013698630136986,91.30434782608695,70.37037037037037,5.0,4.0,1.0,37.0,98.0,19.0,61.0,14.0
p1,Nick Kyrgios,320.0,156.0,29.0,3.0,71.31147540983606,75.86206896551724,57.14285714285714,2.0,2.0,0.0,25.0,111.0,21.0,86.0,19.0,p2,Rafael Nadal,314.0,116.0,10.0,2.0,63.47826086956522,82.1917808219178,71.42857142857143,5.0,2.0,2.0,36.0,126.0,23.0,90.0,19.0
p1,Janko Tipsarevic,263.0,53.0,3.0,2.0,64.4927536231884,65.1685393258427,55.10204081632652,1.0,0.0,1.0,24.0,109.0,16.0,85.0,15.0,p2,Kevin Anderson,335.0,151.0,24.0,3.0,66.66666666666666,87.83783783783784,59.45945945945946,8.0,4.0,0.0,53.0,140.0,24.0,87.0,20.0
p1,Cameron Norrie,191.0,169.0,1.0,7.0,63.85542168674698,56.60377358490566,30.0,2.0,2.0,0.0,15.0,54.0,8.0,39.0,6.0,p2,Kei Nishikori,299.0,224.0,1.0,2.0,70.49180327868852,79.06976744186046,66.66666666666666,12.0,7.0,0.0,44.0,90.0,18.0,46.0,11.0
p1,John Isner,315.0,83.0,34.0,1.0,75.49668874172185,70.17543859649122,54.054054054054056,8.0,1.0,1.0,41.0,141.0,22.0,100.0,20.0,p2,Mikhail Kukushkin,315.0,136.0,6.0,0.0,79.19463087248322,76.27118644067797,58.06451612903226,9.0,4.0,0.0,51.0,159.0,28.0,108.0,24.0
p1,Feliciano Lopez,275.0,94.0,18.0,8.0,63.23529411764706,75.5813953488372,46.0,10.0,2.0,0.0,34.0,122.0,19.0,88.0,17.0,p2,Karen Khachanov,291.0,137.0,10.0,8.0,63.86554621848739,81.57894736842105,53.48837209302325,10.0,4.0,0.0,48.0,133.0,23.0,85.0,19.0
p1,Alexei Popyrin,250.0,105.0,6.0,2.0,64.17910447761194,70.93023255813954,37.5,2.0,1.0,1.0,25.0,104.0,16.0,79.0,14.0,p2,Daniil Medvedev,308.0,156.0,10.0,4.0,57.407407407407405,85.48387096774194,65.21739130434783,13.0,5.0,0.0,55.0,138.0,24.0,83.0,19.0
p1,Marton Fucsovics,274.0,118.0,16.0,9.0,55.42168674698795,72.82608695652173,55.4054054054054,14.0,4.0,1.0,62.0,170.0,26.0,108.0,21.0,p2,Fabio Fognini,264.0,132.0,5.0,8.0,57.14285714285714,73.0,53.333333333333336,9.0,4.0,1.0,58.0,171.0,27.0,113.0,22.0
p1,Marin Cilic,256.0,54.0,9.0,8.0,47.66355140186916,82.35294117647058,44.642857142857146,12.0,0.0,0.0,23.0,90.0,12.0,67.0,12.0,p2,Joao Sousa,307.0,126.0,9.0,1.0,53.40909090909091,82.97872340425532,63.41463414634146,9.0,3.0,0.0,40.0,105.0,18.0,65.0,15.0
p1,Robin Haase,290.0,73.0,9.0,4.0,68.50393700787401,67.81609195402298,60.0,4.0,1.0,0.0,21.0,104.0,17.0,83.0,16.0,p2,Milos Raonic,341.0,108.0,32.0,5.0,63.10679611650486,83.07692307692308,73.68421052631578,8.0,2.0,2.0,44.0,126.0,21.0,82.0,17.0
p1,Marcos Baghdatis,237.0,154.0,1.0,6.0,53.57142857142857,77.77777777777779,41.02564102564102,1.0,1.0,0.0,16.0,67.0,10.0,51.0,9.0,p2,Matteo Berrettini,328.0,161.0,16.0,3.0,69.62025316455697,85.45454545454545,66.66666666666666,8.0,4.0,1.0,33.0,96.0,19.0,63.0,14.0
p1,Nikoloz Basilashvili,229.0,110.0,3.0,3.0,64.54545454545455,57.74647887323944,46.15384615384615,8.0,2.0,0.0,34.0,93.0,11.0,59.0,9.0,p2,Daniel Evans,278.0,174.0,5.0,3.0,62.37623762376238,71.42857142857143,57.89473684210527,16.0,6.0,1.0,51.0,118.0,19.0,67.0,12.0
p1,Corentin Moutet,238.0,99.0,2.0,11.0,70.73170731707317,67.81609195402298,36.11111111111111,14.0,2.0,0.0,50.0,122.0,15.0,72.0,13.0,p2,Felix Auger-Aliassime,277.0,161.0,9.0,9.0,62.589928057553955,68.96551724137932,55.769230769230774,13.0,5.0,0.0,51.0,140.0,22.0,89.0,17.0
p1,Gilles Simon,235.0,165.0,4.0,7.0,67.74193548387096,69.52380952380952,36.0,14.0,7.0,0.0,64.0,155.0,23.0,91.0,16.0,p2,Tennys Sandgren,261.0,199.0,21.0,3.0,57.961783439490446,73.62637362637363,39.39393939393939,13.0,9.0,0.0,64.0,157.0,27.0,93.0,18.0
p1,Jeremy Chardy,228.0,107.0,6.0,4.0,63.33333333333333,61.40350877192983,45.45454545454545,3.0,1.0,0.0,24.0,74.0,9.0,50.0,8.0,p2,David Goffin,292.0,182.0,9.0,5.0,62.82051282051282,77.55102040816327,55.172413793103445,13.0,6.0,0.0,40.0,94.0,18.0,54.0,12.0
p1,Stan Wawrinka,306.0,86.0,17.0,5.0,60.416666666666664,81.60919540229885,63.1578947368421,12.0,2.0,0.0,49.0,156.0,27.0,107.0,25.0,p2,Reilly Opelka,322.0,95.0,23.0,2.0,71.16564417177914,71.55172413793103,65.95744680851064,10.0,3.0,0.0,37.0,151.0,28.0,114.0,25.0
p1,Steve Darcis,227.0,62.0,6.0,1.0,56.9620253164557,66.66666666666666,35.294117647058826,0.0,0.0,0.0,20.0,62.0,7.0,42.0,7.0,p2,Roberto Bautista Agut,308.0,174.0,5.0,2.0,67.12328767123287,79.59183673469387,58.333333333333336,10.0,4.0,0.0,37.0,90.0,16.0,53.0,12.0
p1,Dominik Koepfer,210.0,102.0,7.0,7.0,56.60377358490566,66.66666666666666,32.608695652173914,4.0,1.0,0.0,26.0,81.0,8.0,55.0,7.0,p2,Diego Schwartzman,295.0,186.0,3.0,1.0,70.73170731707317,72.41379310344827,58.333333333333336,15.0,6.0,0.0,51.0,107.0,19.0,56.0,13.0
p1,Alex de Minaur,301.0,112.0,12.0,4.0,64.39393939393939,77.64705882352942,59.57446808510638,10.0,3.0,0.0,56.0,150.0,24.0,94.0,21.0,p2,Steve Johnson,278.0,120.0,12.0,9.0,57.48502994011976,73.95833333333334,56.33802816901409,4.0,2.0,1.0,38.0,149.0,25.0,111.0,22.0
p1,Andreas Seppi,259.0,118.0,16.0,9.0,58.06451612903226,71.11111111111111,47.69230769230769,18.0,4.0,0.0,59.0,154.0,22.0,95.0,18.0,p2,Guido Pella,276.0,138.0,9.0,4.0,66.86390532544378,74.33628318584071,46.42857142857143,19.0,6.0,0.0,60.0,170.0,27.0,110.0,21.0
p1,Gregoire Barrere,233.0,39.0,1.0,9.0,61.32075471698113,63.07692307692307,43.90243902439025,0.0,0.0,0.0,13.0,72.0,11.0,59.0,11.0,p2,Lucas Pouille,323.0,163.0,6.0,4.0,60.273972602739725,88.63636363636364,72.41379310344827,9.0,4.0,1.0,47.0,107.0,19.0,60.0,14.0
