Player1,winner_name,winner_serve_rating,winner_return_rating,winner_aces,winner_double_faults,winner_first_serve_percent,winner_win%_on_first_serve,winner_win%_on_second_serve,winner_break_points_faced,winner_break_points_converted,winner_tiebreaks_won,winner_return_points_won,winner_total_points_won,winner_games_won,winner_service_points_won,winner_service_games_won,Player2,loser_name,loser_serve_rating,loser_return_rating,loser_aces,loser_double_faults,loser_first_serve_percent,loser_win%_on_first_serve,loser_win%_on_second_serve,loser_break_points_faced,loser_break_points_converted,loser_tiebreaks_won,loser_return_points_won,loser_total_points_won,loser_games_won,loser_service_points_won,loser_service_games_won
p1,Quentin Halys,287.0,158.0,7.0,3.0,62.16216216216216,80.43478260869566,50.0,8.0,4.0,0.0,27.0,78.0,15.0,51.0,11.0,p2,Kenny De Schepper,253.0,103.0,7.0,1.0,55.714285714285715,66.66666666666666,54.83870967741935,4.0,1.0,0.0,23.0,66.0,10.0,43.0,9.0
p1,Matthias Bachinger,259.0,235.0,7.0,2.0,62.5,57.14285714285714,57.14285714285714,8.0,5.0,0.0,29.0,61.0,12.0,32.0,7.0,p2,Jonathan Eysseric,184.0,158.0,3.0,3.0,55.55555555555556,53.333333333333336,37.5,4.0,2.0,0.0,24.0,49.0,5.0,25.0,3.0
p1,Antoine Hoang,302.0,262.0,3.0,3.0,68.18181818181817,76.66666666666667,57.14285714285714,7.0,5.0,0.0,22.0,53.0,12.0,31.0,7.0,p2,Sergio Gutierrez-Ferrol,164.0,66.0,4.0,6.0,57.89473684210527,54.54545454545454,25.0,2.0,0.0,0.0,13.0,29.0,2.0,16.0,2.0
p1,Alexey Vatutin,253.0,197.0,1.0,8.0,68.96551724137932,63.33333333333333,51.85185185185185,8.0,5.0,0.0,36.0,88.0,15.0,52.0,10.0,p2,Constant Lestienne,229.0,141.0,2.0,3.0,64.55696202531645,60.78431372549019,42.857142857142854,9.0,3.0,0.0,35.0,78.0,11.0,43.0,8.0
p1,Daniil Medvedev,269.0,196.0,6.0,1.0,50.847457627118644,70.0,55.172413793103445,9.0,4.0,0.0,29.0,66.0,12.0,37.0,8.0,p2,Marton Fucsovics,213.0,119.0,4.0,2.0,63.33333333333333,73.68421052631578,13.636363636363635,3.0,1.0,0.0,22.0,53.0,7.0,31.0,6.0
p1,Daniil Medvedev,272.0,198.0,5.0,1.0,50.847457627118644,70.0,58.620689655172406,8.0,4.0,0.0,29.0,67.0,12.0,38.0,8.0,p2,Gael Monfils,211.0,96.0,2.0,5.0,63.49206349206349,70.0,26.08695652173913,7.0,1.0,0.0,21.0,55.0,6.0,34.0,5.0
p1,Marton Fucsovics,285.0,126.0,6.0,4.0,54.71698113207547,77.58620689655173,56.25,4.0,2.0,0.0,26.0,98.0,18.0,72.0,16.0,p2,Matteo Berrettini,293.0,85.0,10.0,1.0,61.36363636363637,79.62962962962963,55.88235294117647,7.0,1.0,0.0,34.0,96.0,15.0,62.0,14.0
p1,Gael Monfils,305.0,121.0,5.0,3.0,50.847457627118644,93.33333333333333,58.620689655172406,8.0,2.0,1.0,29.0,74.0,13.0,45.0,10.0,p2,Stefanos Tsitsipas,276.0,48.0,6.0,0.0,66.66666666666666,70.37037037037037,51.85185185185185,0.0,0.0,0.0,14.0,66.0,9.0,52.0,9.0
p1,Daniil Medvedev,345.0,170.0,9.0,0.0,68.42105263157895,84.61538461538461,83.33333333333334,14.0,4.0,0.0,32.0,64.0,12.0,32.0,8.0,p2,Martin Klizan,218.0,32.0,3.0,5.0,62.121212121212125,51.21951219512195,52.0,0.0,0.0,0.0,6.0,40.0,5.0,34.0,5.0
p1,Matteo Berrettini,284.0,134.0,8.0,3.0,60.204081632653065,76.27118644067797,56.41025641025641,8.0,3.0,0.0,36.0,103.0,17.0,67.0,14.0,p2,Fernando Verdasco,271.0,102.0,7.0,3.0,64.35643564356435,72.3076923076923,50.0,9.0,2.0,0.0,31.0,96.0,15.0,65.0,13.0
p1,Matteo Berrettini,288.0,141.0,9.0,3.0,58.252427184466015,78.33333333333333,53.48837209302325,7.0,3.0,0.0,28.0,98.0,18.0,70.0,15.0,p2,Karen Khachanov,277.0,108.0,8.0,5.0,71.91011235955057,78.125,44.0,3.0,1.0,1.0,33.0,94.0,14.0,61.0,12.0
p1,Stefanos Tsitsipas,319.0,101.0,10.0,4.0,65.71428571428571,76.08695652173914,70.83333333333334,5.0,1.0,1.0,26.0,78.0,13.0,52.0,11.0,p2,Jan-Lennard Struff,280.0,53.0,7.0,4.0,58.97435897435898,78.26086956521739,50.0,1.0,0.0,0.0,18.0,70.0,10.0,52.0,10.0
p1,Daniil Medvedev,278.0,209.0,8.0,6.0,51.388888888888886,86.48648648648648,54.285714285714285,6.0,5.0,0.0,35.0,86.0,17.0,51.0,12.0,p2,Robin Haase,227.0,141.0,2.0,3.0,55.00000000000001,72.72727272727273,36.11111111111111,3.0,2.0,0.0,21.0,66.0,11.0,45.0,9.0
p1,Roberto Bautista Agut,281.0,167.0,2.0,5.0,66.23376623376623,68.62745098039215,65.38461538461539,9.0,4.0,0.0,41.0,93.0,15.0,52.0,11.0,p2,Matthew Ebden,242.0,131.0,11.0,4.0,58.333333333333336,75.0,32.5,4.0,2.0,0.0,25.0,80.0,11.0,55.0,9.0
p1,Fernando Verdasco,294.0,165.0,8.0,4.0,62.19512195121951,74.50980392156863,61.29032258064516,8.0,4.0,0.0,29.0,86.0,16.0,57.0,12.0,p2,Marius Copil,247.0,91.0,10.0,3.0,56.16438356164384,70.73170731707317,46.875,5.0,1.0,0.0,25.0,69.0,9.0,44.0,8.0
p1,Gael Monfils,276.0,155.0,15.0,5.0,57.8125,86.48648648648648,40.74074074074074,13.0,4.0,0.0,24.0,67.0,13.0,43.0,9.0,p2,Mikhail Kukushkin,236.0,124.0,1.0,2.0,61.40350877192983,57.14285714285714,59.09090909090909,6.0,2.0,0.0,21.0,54.0,8.0,33.0,6.0
p1,Marton Fucsovics,236.0,129.0,5.0,5.0,48.57142857142857,72.54901960784314,46.2962962962963,23.0,4.0,1.0,56.0,118.0,16.0,62.0,11.0,p2,Yannick Maden,247.0,154.0,4.0,1.0,57.36434108527132,54.054054054054056,60.0,12.0,5.0,0.0,43.0,116.0,16.0,73.0,11.0
p1,Martin Klizan,287.0,138.0,6.0,3.0,66.19718309859155,74.46808510638297,54.166666666666664,6.0,2.0,1.0,32.0,80.0,13.0,48.0,10.0,p2,Daniel Brands,262.0,131.0,5.0,2.0,65.38461538461539,64.70588235294117,48.148148148148145,2.0,1.0,0.0,23.0,69.0,10.0,46.0,9.0
p1,Daniel Brands,290.0,144.0,11.0,4.0,68.42105263157895,69.23076923076923,62.5,8.0,3.0,1.0,34.0,85.0,14.0,51.0,10.0,p2,Nikoloz Basilashvili,247.0,118.0,7.0,10.0,54.54545454545454,77.08333333333334,42.5,6.0,2.0,0.0,25.0,79.0,11.0,54.0,9.0
p1,Fernando Verdasco,310.0,242.0,7.0,2.0,75.0,84.84848484848484,45.45454545454545,5.0,4.0,0.0,22.0,55.0,12.0,33.0,8.0,p2,Alexandar Lazarov,189.0,70.0,2.0,2.0,52.38095238095239,54.54545454545454,40.0,1.0,0.0,0.0,11.0,31.0,3.0,20.0,3.0
p1,Gael Monfils,296.0,197.0,9.0,8.0,50.81967213114754,83.87096774193549,60.0,2.0,2.0,0.0,17.0,61.0,12.0,44.0,10.0,p2,Viktor Troicki,268.0,56.0,8.0,2.0,60.416666666666664,72.41379310344827,52.63157894736842,4.0,0.0,0.0,17.0,48.0,7.0,31.0,7.0
p1,Marton Fucsovics,278.0,180.0,4.0,1.0,60.0,80.55555555555556,54.166666666666664,8.0,4.0,1.0,35.0,77.0,13.0,42.0,8.0,p2,Andreas Seppi,221.0,135.0,2.0,3.0,51.89873417721519,70.73170731707317,39.473684210526315,4.0,2.0,0.0,18.0,62.0,8.0,44.0,6.0
p1,Matteo Berrettini,296.0,106.0,10.0,0.0,48.4375,80.64516129032258,66.66666666666666,10.0,2.0,1.0,23.0,70.0,13.0,47.0,10.0,p2,Denis Istomin,277.0,161.0,3.0,2.0,62.5,75.55555555555556,55.55555555555556,1.0,1.0,0.0,17.0,66.0,10.0,49.0,9.0
p1,Marius Copil,306.0,66.0,11.0,1.0,59.78260869565217,72.72727272727273,70.27027027027027,7.0,1.0,1.0,19.0,85.0,16.0,66.0,14.0,p2,Stan Wawrinka,321.0,96.0,13.0,1.0,62.22222222222222,85.71428571428571,67.64705882352942,3.0,1.0,0.0,26.0,97.0,16.0,71.0,15.0
p1,Matthew Ebden,261.0,184.0,14.0,9.0,56.56565656565656,75.0,48.837209302325576,5.0,4.0,1.0,36.0,99.0,17.0,63.0,12.0,p2,Adrian Andreev,247.0,158.0,2.0,7.0,56.52173913043478,61.53846153846154,60.0,7.0,4.0,0.0,36.0,92.0,15.0,56.0,11.0
p1,Robin Haase,307.0,166.0,7.0,4.0,63.793103448275865,78.37837837837837,61.904761904761905,8.0,3.0,0.0,29.0,71.0,12.0,42.0,9.0,p2,Dimitar Kuzmanov,241.0,60.0,6.0,3.0,66.66666666666666,63.63636363636363,40.909090909090914,3.0,0.0,0.0,16.0,53.0,6.0,37.0,6.0
p1,Martin Klizan,283.0,240.0,9.0,2.0,66.15384615384615,76.74418604651163,50.0,5.0,5.0,0.0,29.0,73.0,15.0,44.0,10.0,p2,Mirza Basic,216.0,189.0,1.0,2.0,58.46153846153847,68.42105263157895,37.03703703703704,2.0,2.0,0.0,21.0,57.0,8.0,36.0,6.0
p1,Mikhail Kukushkin,272.0,147.0,1.0,0.0,48.38709677419355,70.0,71.875,9.0,3.0,1.0,34.0,78.0,13.0,44.0,9.0,p2,Laslo Djere,253.0,143.0,9.0,7.0,65.88235294117646,67.85714285714286,44.827586206896555,3.0,2.0,0.0,18.0,69.0,10.0,51.0,8.0
p1,Yannick Maden,259.0,149.0,1.0,2.0,55.84415584415584,67.44186046511628,55.88235294117647,8.0,3.0,1.0,36.0,84.0,13.0,48.0,9.0,p2,Adrian Mannarino,234.0,135.0,7.0,6.0,44.57831325301205,67.56756756756756,47.82608695652174,5.0,2.0,0.0,29.0,76.0,10.0,47.0,8.0
p1,Jan-Lennard Struff,306.0,137.0,12.0,3.0,47.27272727272727,88.46153846153845,62.06896551724138,6.0,2.0,0.0,28.0,69.0,12.0,41.0,10.0,p2,Stefano Travaglia,243.0,50.0,5.0,3.0,46.26865671641791,74.19354838709677,44.44444444444444,2.0,0.0,0.0,14.0,53.0,7.0,39.0,7.0
p1,Yannick Maden,269.0,114.0,1.0,6.0,66.3716814159292,76.0,44.73684210526316,10.0,2.0,1.0,38.0,112.0,17.0,74.0,14.0,p2,Franko Skugor,276.0,124.0,15.0,3.0,59.0,74.57627118644068,43.90243902439025,6.0,2.0,0.0,39.0,101.0,15.0,62.0,13.0
p1,Stefano Travaglia,282.0,145.0,11.0,2.0,47.66355140186916,82.35294117647058,50.0,4.0,2.0,0.0,38.0,108.0,16.0,70.0,14.0,p2,Egor Gerasimov,269.0,87.0,8.0,6.0,63.366336633663366,71.875,45.94594594594595,8.0,1.0,0.0,37.0,100.0,14.0,63.0,13.0
p1,Daniel Brands,257.0,176.0,8.0,4.0,55.12820512820513,72.09302325581395,54.285714285714285,8.0,4.0,1.0,32.0,82.0,13.0,50.0,8.0,p2,Sergiy Stakhovsky,249.0,151.0,13.0,2.0,65.0,71.15384615384616,39.285714285714285,6.0,3.0,0.0,28.0,76.0,10.0,48.0,7.0
p1,Alexandar Lazarov,248.0,168.0,6.0,3.0,57.77777777777777,69.23076923076923,50.0,9.0,5.0,1.0,42.0,97.0,17.0,55.0,11.0,p2,Luca Vanni,267.0,195.0,17.0,0.0,62.616822429906534,67.16417910447761,50.0,6.0,5.0,0.0,35.0,100.0,17.0,65.0,12.0
p1,Yannick Maden,245.0,222.0,6.0,1.0,50.0,73.33333333333333,46.666666666666664,14.0,6.0,0.0,36.0,72.0,13.0,36.0,7.0,p2,Daniel Gimeno-Traver,177.0,160.0,3.0,7.0,59.70149253731343,57.49999999999999,29.629629629629626,6.0,3.0,0.0,24.0,55.0,6.0,31.0,3.0
p1,Stefano Travaglia,279.0,84.0,13.0,5.0,48.598130841121495,88.46153846153845,47.27272727272727,9.0,1.0,1.0,35.0,107.0,16.0,72.0,14.0,p2,James Ward,291.0,106.0,15.0,3.0,53.271028037383175,75.43859649122807,57.99999999999999,7.0,2.0,0.0,35.0,107.0,16.0,72.0,14.0
p1,Alexandar Lazarov,282.0,151.0,6.0,6.0,61.29032258064516,66.66666666666666,63.888888888888886,6.0,3.0,1.0,26.0,87.0,13.0,61.0,9.0,p2,Lukas Lacko,250.0,92.0,9.0,4.0,46.478873239436616,81.81818181818183,47.368421052631575,8.0,1.0,0.0,32.0,77.0,8.0,45.0,7.0
p1,Sergiy Stakhovsky,302.0,247.0,6.0,1.0,66.66666666666666,90.0,40.0,5.0,4.0,0.0,23.0,56.0,12.0,33.0,8.0,p2,Gabriel Donev,183.0,70.0,1.0,2.0,52.38095238095239,50.0,40.0,1.0,0.0,0.0,12.0,31.0,3.0,19.0,3.0
p1,Luca Vanni,314.0,122.0,24.0,4.0,60.22727272727273,94.33962264150944,40.0,15.0,3.0,0.0,47.0,111.0,19.0,64.0,16.0,p2,Rudolf Molleker,265.0,66.0,15.0,7.0,59.50413223140496,75.0,40.816326530612244,0.0,0.0,1.0,24.0,98.0,14.0,74.0,13.0
p1,Daniel Brands,282.0,175.0,11.0,3.0,65.71428571428571,76.08695652173914,41.66666666666667,4.0,3.0,0.0,20.0,65.0,13.0,45.0,10.0,p2,Kamil Majchrzak,262.0,124.0,8.0,3.0,57.89473684210527,72.72727272727273,54.166666666666664,3.0,1.0,0.0,25.0,62.0,9.0,37.0,8.0
p1,Egor Gerasimov,295.0,185.0,16.0,4.0,61.111111111111114,81.81818181818183,50.0,2.0,2.0,1.0,18.0,68.0,13.0,50.0,10.0,p2,Andrea Arnaboldi,270.0,102.0,6.0,3.0,51.78571428571429,82.75862068965517,51.85185185185185,4.0,1.0,0.0,22.0,60.0,9.0,38.0,8.0
p1,Franko Skugor,288.0,121.0,15.0,4.0,62.13592233009708,76.5625,51.28205128205128,7.0,2.0,1.0,33.0,102.0,17.0,69.0,14.0,p2,Salvatore Caruso,276.0,124.0,11.0,2.0,60.0,82.45614035087719,39.473684210526315,5.0,2.0,0.0,34.0,96.0,15.0,62.0,13.0
p1,Gael Monfils,258.0,157.0,1.0,3.0,67.07317073170732,61.81818181818181,55.55555555555556,10.0,4.0,0.0,29.0,78.0,13.0,49.0,9.0,p2,Stan Wawrinka,242.0,137.0,2.0,0.0,57.74647887323944,63.41463414634146,53.333333333333336,10.0,3.0,0.0,33.0,75.0,11.0,42.0,8.0
p1,Stan Wawrinka,266.0,154.0,8.0,1.0,59.25925925925925,77.08333333333334,45.45454545454545,14.0,5.0,0.0,43.0,95.0,16.0,52.0,11.0,p2,Kei Nishikori,244.0,142.0,0.0,2.0,65.0,53.84615384615385,62.857142857142854,7.0,3.0,0.0,29.0,86.0,12.0,57.0,9.0
p1,Gael Monfils,262.0,183.0,4.0,5.0,75.53191489361703,61.97183098591549,52.17391304347826,10.0,5.0,0.0,42.0,98.0,16.0,56.0,11.0,p2,Daniil Medvedev,225.0,192.0,5.0,3.0,56.666666666666664,68.62745098039215,33.33333333333333,5.0,4.0,0.0,38.0,86.0,13.0,48.0,9.0
p1,Kei Nishikori,256.0,249.0,3.0,0.0,64.28571428571429,72.22222222222221,40.0,8.0,5.0,0.0,32.0,66.0,12.0,34.0,7.0,p2,Marton Fucsovics,180.0,177.0,2.0,1.0,66.0377358490566,42.857142857142854,33.33333333333333,3.0,2.0,0.0,22.0,43.0,5.0,21.0,3.0
p1,Daniil Medvedev,308.0,155.0,7.0,0.0,60.0,81.81818181818183,59.09090909090909,10.0,3.0,0.0,32.0,72.0,12.0,40.0,9.0,p2,Jo-Wilfried Tsonga,228.0,59.0,1.0,2.0,54.929577464788736,64.1025641025641,43.75,2.0,0.0,0.0,15.0,54.0,6.0,39.0,6.0
p1,Stan Wawrinka,271.0,159.0,3.0,0.0,50.0,78.125,59.375,8.0,3.0,1.0,25.0,69.0,13.0,44.0,9.0,p2,Denis Shapovalov,242.0,181.0,3.0,7.0,67.6923076923077,77.27272727272727,28.57142857142857,2.0,2.0,0.0,20.0,60.0,10.0,40.0,8.0
p1,Gael Monfils,273.0,245.0,4.0,3.0,60.0,66.66666666666666,58.333333333333336,8.0,5.0,0.0,27.0,65.0,12.0,38.0,7.0,p2,Damir Dzumhur,181.0,112.0,0.0,1.0,64.58333333333334,41.935483870967744,47.05882352941176,4.0,1.0,0.0,22.0,43.0,3.0,21.0,2.0
p1,Kei Nishikori,289.0,217.0,1.0,2.0,57.446808510638306,70.37037037037037,75.0,6.0,4.0,0.0,24.0,58.0,12.0,34.0,8.0,p2,Ernests Gulbis,202.0,166.0,4.0,2.0,50.0,58.333333333333336,41.66666666666667,1.0,1.0,0.0,13.0,37.0,5.0,24.0,4.0
p1,Stan Wawrinka,317.0,140.0,8.0,1.0,52.38095238095239,90.9090909090909,66.66666666666666,2.0,1.0,1.0,26.0,76.0,13.0,50.0,11.0,p2,Milos Raonic,284.0,42.0,15.0,3.0,63.1578947368421,83.33333333333334,35.714285714285715,1.0,0.0,0.0,13.0,63.0,10.0,50.0,10.0
p1,Daniil Medvedev,269.0,171.0,1.0,2.0,50.0,76.66666666666667,53.333333333333336,11.0,4.0,0.0,35.0,74.0,13.0,39.0,9.0,p2,Fernando Verdasco,228.0,130.0,1.0,2.0,63.51351351351351,53.191489361702125,51.85185185185185,2.0,1.0,0.0,21.0,60.0,7.0,39.0,6.0
p1,Marton Fucsovics,286.0,192.0,3.0,0.0,62.264150943396224,72.72727272727273,60.0,7.0,4.0,1.0,33.0,69.0,13.0,36.0,8.0,p2,Nikoloz Basilashvili,213.0,178.0,5.0,4.0,46.3768115942029,62.5,43.24324324324324,1.0,1.0,0.0,17.0,53.0,7.0,36.0,6.0
p1,Denis Shapovalov,304.0,182.0,8.0,1.0,54.54545454545454,79.16666666666666,75.0,9.0,4.0,0.0,33.0,67.0,12.0,34.0,8.0,p2,Tomas Berdych,226.0,157.0,2.0,1.0,63.38028169014085,60.0,42.30769230769231,1.0,1.0,0.0,10.0,48.0,7.0,38.0,6.0
p1,Damir Dzumhur,314.0,126.0,3.0,1.0,69.35483870967742,79.06976744186046,73.68421052631578,8.0,2.0,1.0,34.0,82.0,13.0,48.0,10.0,p2,Mikhail Kukushkin,267.0,106.0,4.0,0.0,65.47619047619048,61.81818181818181,55.172413793103445,2.0,1.0,0.0,14.0,64.0,10.0,50.0,9.0
p1,Gael Monfils,287.0,172.0,11.0,3.0,60.0,77.77777777777779,56.666666666666664,11.0,5.0,0.0,35.0,87.0,16.0,52.0,11.0,p2,Andreas Seppi,226.0,130.0,0.0,0.0,54.43037974683544,58.139534883720934,52.77777777777778,4.0,2.0,0.0,23.0,67.0,10.0,44.0,8.0
p1,Jo-Wilfried Tsonga,315.0,169.0,5.0,0.0,60.71428571428571,85.29411764705883,63.63636363636363,5.0,3.0,1.0,23.0,66.0,13.0,43.0,9.0,p2,Tallon Griekspoor,278.0,51.0,1.0,1.0,85.96491228070175,59.183673469387756,62.5,0.0,0.0,0.0,13.0,47.0,7.0,34.0,7.0
p1,Kei Nishikori,302.0,135.0,0.0,1.0,65.67164179104478,84.0909090909091,60.86956521739131,11.0,3.0,0.0,46.0,97.0,15.0,51.0,12.0,p2,Pierre-Hugues Herbert,249.0,87.0,6.0,3.0,55.45454545454545,65.57377049180327,48.97959183673469,4.0,1.0,0.0,16.0,80.0,11.0,64.0,10.0
p1,Tallon Griekspoor,278.0,132.0,1.0,3.0,60.75949367088608,79.16666666666666,48.38709677419355,8.0,3.0,0.0,24.0,77.0,15.0,53.0,12.0,p2,Karen Khachanov,256.0,113.0,5.0,6.0,52.17391304347826,80.55555555555556,48.484848484848484,3.0,1.0,0.0,26.0,71.0,11.0,45.0,10.0
p1,Damir Dzumhur,232.0,181.0,1.0,4.0,55.952380952380956,65.95744680851064,48.64864864864865,10.0,5.0,0.0,37.0,86.0,14.0,49.0,9.0,p2,Stefanos Tsitsipas,245.0,183.0,8.0,1.0,70.11494252873564,67.21311475409836,34.61538461538461,8.0,5.0,0.0,35.0,85.0,15.0,50.0,10.0
p1,Milos Raonic,346.0,106.0,21.0,1.0,62.857142857142854,86.36363636363636,76.92307692307693,3.0,1.0,1.0,25.0,83.0,14.0,58.0,12.0,p2,Philipp Kohlschreiber,287.0,37.0,2.0,2.0,60.97560975609756,76.0,59.375,1.0,0.0,0.0,12.0,69.0,11.0,57.0,11.0
p1,Daniil Medvedev,290.0,170.0,8.0,2.0,76.38888888888889,69.0909090909091,58.82352941176471,10.0,4.0,1.0,30.0,78.0,13.0,48.0,8.0,p2,Jeremy Chardy,227.0,125.0,4.0,2.0,55.072463768115945,71.05263157894737,38.70967741935484,6.0,2.0,0.0,24.0,63.0,8.0,39.0,6.0
p1,Gael Monfils,271.0,164.0,12.0,3.0,62.66666666666667,70.2127659574468,53.57142857142857,7.0,4.0,1.0,26.0,74.0,14.0,48.0,9.0,p2,David Goffin,246.0,139.0,2.0,0.0,52.112676056338024,72.97297297297297,52.94117647058824,8.0,3.0,0.0,27.0,72.0,11.0,45.0,8.0
p1,Nikoloz Basilashvili,246.0,160.0,15.0,9.0,45.378151260504204,74.07407407407408,47.69230769230769,11.0,5.0,1.0,35.0,106.0,17.0,71.0,11.0,p2,Hyeon Chung,248.0,148.0,3.0,0.0,60.67415730337079,68.51851851851852,48.57142857142857,9.0,4.0,0.0,48.0,102.0,14.0,54.0,10.0
p1,Denis Shapovalov,271.0,193.0,7.0,1.0,56.33802816901409,72.5,54.83870967741935,7.0,4.0,0.0,26.0,72.0,13.0,46.0,9.0,p2,Franko Skugor,232.0,124.0,5.0,1.0,64.40677966101694,65.78947368421053,38.095238095238095,6.0,2.0,0.0,25.0,58.0,8.0,33.0,6.0
p1,Tomas Berdych,230.0,171.0,4.0,1.0,50.51546391752577,71.42857142857143,41.66666666666667,12.0,5.0,1.0,34.0,89.0,13.0,55.0,7.0,p2,Gilles Simon,227.0,180.0,2.0,2.0,56.9620253164557,51.11111111111111,64.70588235294117,7.0,4.0,0.0,42.0,87.0,10.0,45.0,6.0
p1,Marton Fucsovics,296.0,144.0,5.0,0.0,57.8125,83.78378378378379,59.25925925925925,4.0,2.0,1.0,26.0,73.0,13.0,47.0,10.0,p2,Martin Klizan,270.0,116.0,1.0,0.0,63.888888888888886,69.56521739130434,53.84615384615385,2.0,1.0,0.0,17.0,63.0,10.0,46.0,9.0
p1,Ernests Gulbis,341.0,145.0,12.0,0.0,62.7906976744186,85.18518518518519,81.25,12.0,3.0,0.0,29.0,65.0,12.0,36.0,9.0,p2,Marius Copil,245.0,34.0,5.0,2.0,62.68656716417911,57.14285714285714,56.00000000000001,0.0,0.0,0.0,7.0,45.0,6.0,38.0,6.0
p1,Mikhail Kukushkin,309.0,130.0,2.0,0.0,61.29032258064516,78.94736842105263,66.66666666666666,8.0,2.0,1.0,22.0,68.0,13.0,46.0,10.0,p2,Robin Haase,263.0,54.0,6.0,1.0,62.903225806451616,84.61538461538461,30.434782608695656,1.0,0.0,0.0,16.0,56.0,8.0,40.0,8.0
p1,Andreas Seppi,261.0,162.0,11.0,4.0,61.29032258064516,70.17543859649122,50.0,8.0,4.0,1.0,39.0,97.0,16.0,58.0,11.0,p2,Peter Gojowczyk,234.0,146.0,7.0,6.0,46.15384615384615,66.66666666666666,48.97959183673469,10.0,4.0,0.0,35.0,87.0,14.0,52.0,10.0
p1,Jo-Wilfried Tsonga,345.0,217.0,12.0,1.0,73.91304347826086,85.29411764705883,75.0,4.0,3.0,0.0,23.0,61.0,12.0,38.0,9.0,p2,Thomas Fabbiano,234.0,40.0,0.0,1.0,76.92307692307693,62.5,33.33333333333333,1.0,0.0,0.0,8.0,37.0,5.0,29.0,5.0
p1,Fernando Verdasco,289.0,156.0,3.0,0.0,57.377049180327866,77.14285714285715,61.53846153846154,8.0,3.0,0.0,28.0,71.0,13.0,43.0,10.0,p2,Matthew Ebden,246.0,103.0,7.0,3.0,60.86956521739131,76.19047619047619,33.33333333333333,3.0,1.0,0.0,18.0,59.0,9.0,41.0,8.0
p1,Stan Wawrinka,278.0,201.0,4.0,1.0,62.903225806451616,71.7948717948718,52.17391304347826,6.0,4.0,1.0,35.0,75.0,13.0,40.0,8.0,p2,Benoit Paire,228.0,137.0,5.0,3.0,60.0,55.55555555555556,50.0,2.0,1.0,0.0,22.0,62.0,7.0,40.0,6.0
p1,Gilles Simon,280.0,101.0,1.0,1.0,56.043956043956044,80.3921568627451,52.5,9.0,1.0,2.0,37.0,99.0,14.0,62.0,11.0,p2,Ernests Gulbis,268.0,90.0,6.0,2.0,54.83870967741935,72.54901960784314,45.23809523809524,7.0,1.0,0.0,29.0,85.0,12.0,56.0,11.0
p1,Thomas Fabbiano,257.0,140.0,5.0,2.0,66.07142857142857,74.32432432432432,39.473684210526315,9.0,4.0,1.0,38.0,108.0,17.0,70.0,12.0,p2,Marius Copil,273.0,148.0,16.0,3.0,57.27272727272727,76.19047619047619,51.06382978723404,11.0,4.0,0.0,42.0,114.0,17.0,72.0,13.0
p1,Peter Gojowczyk,305.0,129.0,20.0,3.0,51.45631067961165,81.13207547169812,56.00000000000001,10.0,3.0,0.0,41.0,112.0,18.0,71.0,15.0,p2,Andrey Rublev,272.0,63.0,11.0,1.0,61.46788990825688,68.65671641791045,52.38095238095239,6.0,0.0,1.0,32.0,100.0,13.0,68.0,12.0
p1,Franko Skugor,296.0,127.0,3.0,0.0,79.16666666666666,82.45614035087719,40.0,10.0,3.0,0.0,33.0,86.0,16.0,53.0,13.0,p2,Ryan Nijboer,259.0,185.0,7.0,3.0,52.80898876404494,74.46808510638297,50.0,1.0,1.0,0.0,19.0,75.0,12.0,56.0,11.0
p1,Ryan Nijboer,263.0,209.0,4.0,3.0,55.55555555555556,80.0,46.42857142857143,5.0,4.0,0.0,27.0,68.0,12.0,41.0,8.0,p2,Jan-Lennard Struff,221.0,134.0,6.0,4.0,48.333333333333336,68.96551724137932,41.935483870967744,5.0,2.0,0.0,22.0,55.0,8.0,33.0,6.0
p1,Marius Copil,329.0,62.0,23.0,1.0,59.63302752293578,87.6923076923077,59.09090909090909,6.0,0.0,2.0,33.0,116.0,20.0,83.0,18.0,p2,Scott Griekspoor,310.0,53.0,9.0,4.0,67.24137931034483,76.92307692307693,60.526315789473685,1.0,0.0,1.0,26.0,109.0,19.0,83.0,18.0
p1,Peter Gojowczyk,251.0,151.0,5.0,4.0,47.43589743589743,72.97297297297297,48.78048780487805,9.0,3.0,1.0,30.0,77.0,13.0,47.0,9.0,p2,Evgeny Donskoy,250.0,146.0,7.0,4.0,65.75342465753424,68.75,40.0,4.0,2.0,0.0,31.0,74.0,10.0,43.0,8.0
p1,Andrey Rublev,287.0,136.0,9.0,0.0,54.63917525773196,69.81132075471697,65.9090909090909,17.0,4.0,1.0,52.0,118.0,19.0,66.0,14.0,p2,Denis Kudla,260.0,109.0,10.0,3.0,65.32258064516128,60.49382716049383,53.48837209302325,6.0,2.0,1.0,31.0,103.0,15.0,72.0,12.0
p1,Franko Skugor,316.0,173.0,3.0,1.0,71.42857142857143,80.0,62.5,7.0,3.0,1.0,31.0,73.0,13.0,42.0,9.0,p2,Ilya Ivashka,230.0,58.0,1.0,7.0,67.14285714285714,63.829787234042556,39.130434782608695,3.0,0.0,0.0,14.0,53.0,6.0,39.0,6.0
