Player1,loser_name,loser_serve_rating,loser_return_rating,loser_aces,loser_double_faults,loser_first_serve_percent,loser_win%_on_first_serve,loser_win%_on_second_serve,loser_break_points_faced,loser_break_points_converted,loser_tiebreaks_won,loser_return_points_won,loser_total_points_won,loser_games_won,loser_service_points_won,loser_service_games_won,Player2,winner_name,winner_serve_rating,winner_return_rating,winner_aces,winner_double_faults,winner_first_serve_percent,winner_win%_on_first_serve,winner_win%_on_second_serve,winner_break_points_faced,winner_break_points_converted,winner_tiebreaks_won,winner_return_points_won,winner_total_points_won,winner_games_won,winner_service_points_won,winner_service_games_won
p1,Jerzy Janowicz,229,59,3,3,42.22222222222222,78.94736842105263,46.15384615384615,4,0,0.0,17,44,5.0,27,5,p2,Michael Linzer,294,162,4,3,51.724137931034484,80.0,60.71428571428571,6,3,0.0,18,59,12.0,41,9
p1,Hubert Hurkacz,195,160,3,11,49.35064935064935,63.1578947368421,41.02564102564102,8,4,0.0,24,64,10.0,40,6,p2,Facundo Bagnis,255,186,7,2,60.9375,66.66666666666666,56.00000000000001,15,6,0.0,37,77,14.0,40,8
p1,Paul-Henri Mathieu,193,60,4,4,47.76119402985074,65.625,37.142857142857146,1,0,0.0,14,48,3.0,34,3,p2,Thiago Monteiro,301,190,8,2,55.10204081632652,85.18518518518519,54.54545454545454,11,4,0.0,33,68,12.0,35,8
p1,Jurij Rodionov,213,175,2,2,56.94444444444444,60.97560975609756,35.483870967741936,1,1,0.0,15,51,7.0,36,6,p2,Maximilian Marterer,289,194,6,1,59.61538461538461,83.87096774193549,52.38095238095239,8,4,1.0,36,73,13.0,37,8
p1,Gastao Elias,257,107,8,3,56.62650602409639,65.95744680851064,58.333333333333336,10,2,0.0,37,89,12.0,52,10,p2,Jozef Kovalik,268,184,2,4,58.415841584158414,66.10169491525424,59.523809523809526,5,4,0.0,31,95,17.0,64,13
p1,Mohamed Safwat,269,101,2,0,58.620689655172406,73.52941176470588,54.166666666666664,3,1,0.0,18,56,9.0,38,8,p2,Stefanos Tsitsipas,291,132,3,2,59.09090909090909,82.05128205128204,59.25925925925925,5,2,1.0,20,68,13.0,48,10
p1,Roger Federer,256,59,2,2,50.943396226415096,70.37037037037037,57.692307692307686,3,0,0.0,15,49,7.0,34,7,p2,Alexander Zverev,315,127,6,1,69.49152542372882,80.48780487804879,61.111111111111114,6,2,0.0,19,63,12.0,44,10
p1,Robin Haase,265,93,9,1,60.810810810810814,77.77777777777779,37.93103448275862,2,1,0.0,9,55,9.0,46,8,p2,Roger Federer,320,137,9,1,55.55555555555556,86.66666666666667,79.16666666666666,6,2,1.0,28,73,13.0,45,10
p1,Denis Shapovalov,242,94,3,6,62.857142857142854,63.63636363636363,46.15384615384615,7,1,0.0,22,62,9.0,40,8,p2,Alexander Zverev,276,217,2,6,61.42857142857143,81.3953488372093,48.148148148148145,3,3,0.0,30,78,13.0,48,10
p1,Roberto Bautista Agut,255,90,2,3,63.793103448275865,64.86486486486487,57.14285714285714,3,1,0.0,12,48,8.0,36,7,p2,Roger Federer,297,158,5,2,50.98039215686274,80.76923076923077,72.0,6,3,0.0,22,61,12.0,39,9
p1,Kevin Anderson,256,110,9,5,58.57142857142858,73.17073170731707,48.275862068965516,3,1,0.0,24,68,9.0,44,8,p2,Alexander Zverev,280,166,9,7,56.16438356164384,75.60975609756098,56.25,5,3,0.0,26,75,13.0,49,10
p1,Diego Schwartzman,222,170,4,3,62.5,65.0,36.11111111111111,7,4,0.0,31,83,12.0,52,8,p2,Robin Haase,245,184,9,6,56.25,84.44444444444444,31.428571428571427,14,6,0.0,44,93,16.0,49,10
p1,Adrian Mannarino,259,128,0,4,56.75675675675676,66.66666666666666,62.5,11,3,0.0,40,88,13.0,48,10,p2,Denis Shapovalov,251,154,9,7,51.48514851485149,67.3076923076923,53.06122448979592,5,3,0.0,26,87,14.0,61,11
p1,Rafael Nadal,273,106,2,6,57.14285714285714,76.66666666666667,55.55555555555556,11,2,0.0,44,115,16.0,71,14,p2,Denis Shapovalov,273,112,9,7,60.0,66.66666666666666,58.333333333333336,6,2,1.0,34,110,16.0,76,13
p1,David Ferrer,231,124,1,6,57.647058823529406,67.3469387755102,47.22222222222222,13,3,0.0,39,89,12.0,50,9,p2,Roger Federer,265,159,12,4,58.82352941176471,70.0,50.0,13,5,0.0,35,98,16.0,63,11
p1,Nick Kyrgios,251,65,5,4,65.38461538461539,70.58823529411765,44.44444444444444,8,0,0.0,20,52,7.0,32,7,p2,Alexander Zverev,303,190,6,3,64.61538461538461,73.80952380952381,60.86956521739131,4,3,0.0,20,65,12.0,45,9
p1,Grigor Dimitrov,257,109,11,6,50.54945054945055,82.6086956521739,40.0,10,2,0.0,35,91,13.0,56,11,p2,Robin Haase,278,148,13,8,62.745098039215684,76.5625,47.368421052631575,6,3,1.0,35,102,17.0,67,13
p1,Gael Monfils,277,135,15,7,64.08450704225352,65.93406593406593,50.98039215686274,7,3,0.0,42,128,18.0,86,15,p2,Roberto Bautista Agut,267,112,2,5,62.8099173553719,73.68421052631578,51.11111111111111,11,2,2.0,56,135,18.0,79,14
p1,Sam Querrey,215,51,5,1,52.17391304347826,62.5,40.909090909090914,0,0,0.0,10,34,5.0,24,5,p2,Kevin Anderson,317,191,11,2,59.09090909090909,88.46153846153845,61.111111111111114,8,4,0.0,22,56,12.0,34,8
p1,Hyeon Chung,215,104,1,4,64.91228070175438,67.56756756756756,30.0,6,1,0.0,23,54,6.0,31,5,p2,Adrian Mannarino,288,226,6,0,70.49180327868852,62.7906976744186,61.111111111111114,5,4,0.0,26,64,12.0,38,8
p1,Jared Donaldson,238,203,7,2,45.05494505494506,75.60975609756098,46.0,9,6,0.0,36,90,16.0,54,10,p2,Diego Schwartzman,230,153,4,5,66.66666666666666,62.96296296296296,40.74074074074074,12,5,0.0,37,82,14.0,45,9
p1,Borna Coric,192,68,2,2,59.09090909090909,57.692307692307686,33.33333333333333,1,0,0.0,13,34,3.0,21,3,p2,Rafael Nadal,306,246,7,4,70.83333333333334,82.35294117647058,50.0,5,4,0.0,23,58,12.0,35,8
p1,Peter Polansky,180,58,1,6,42.22222222222222,73.68421052631578,26.923076923076923,2,0,0.0,12,33,3.0,21,3,p2,Roger Federer,307,213,5,1,60.86956521739131,85.71428571428571,55.55555555555556,7,4,0.0,24,58,12.0,34,8
p1,Dominic Thiem,224,136,7,8,57.57575757575758,73.68421052631578,28.57142857142857,16,4,1.0,50,122,16.0,72,11,p2,Diego Schwartzman,254,175,2,5,69.42148760330579,63.095238095238095,48.64864864864865,14,6,0.0,60,131,19.0,71,13
p1,Richard Gasquet,264,114,2,5,62.28070175438597,70.4225352112676,48.837209302325576,7,2,0.0,39,110,15.0,71,13,p2,Alexander Zverev,290,119,13,3,64.91228070175438,70.27027027027027,57.49999999999999,8,2,1.0,43,118,17.0,75,14
p1,Kei Nishikori,237,159,2,7,56.896551724137936,65.15151515151516,54.0,10,5,1.0,45,115,18.0,70,12,p2,Gael Monfils,258,174,5,0,62.5,61.42857142857143,57.14285714285714,10,6,1.0,46,113,20.0,67,13
p1,Milos Raonic,248,122,1,4,56.60377358490566,66.66666666666666,56.52173913043478,2,1,0.0,15,48,8.0,33,7,p2,Adrian Mannarino,296,206,4,1,64.81481481481481,80.0,57.89473684210527,3,3,0.0,20,59,12.0,39,9
p1,Mischa Zverev,235,197,1,6,54.32098765432099,68.18181818181817,48.64864864864865,3,3,0.0,30,78,12.0,48,9,p2,Grigor Dimitrov,262,170,6,7,60.97560975609756,68.0,56.25,7,4,0.0,33,85,15.0,52,11
p1,Jo-Wilfried Tsonga,264,111,9,2,50.0,74.28571428571429,57.14285714285714,2,1,0.0,18,64,11.0,46,10,p2,Sam Querrey,300,167,6,1,56.52173913043478,79.48717948717949,66.66666666666666,4,3,0.0,24,75,15.0,51,12
p1,David Goffin,192,180,3,7,42.465753424657535,61.29032258064516,42.857142857142854,4,3,0.0,25,62,8.0,37,5,p2,Hyeon Chung,245,188,4,3,50.0,68.75,53.125,12,5,0.0,36,75,13.0,39,8
p1,Pablo Carreno Busta,251,157,0,1,75.60975609756098,56.451612903225815,50.0,3,2,0.0,21,66,9.0,45,7,p2,Kevin Anderson,285,224,14,3,64.61538461538461,76.19047619047619,52.17391304347826,3,3,1.0,37,81,13.0,44,9
p1,Ryan Harrison,227,165,2,3,65.45454545454545,61.111111111111114,42.10526315789473,1,1,0.0,14,44,7.0,30,6,p2,Roberto Bautista Agut,297,237,2,2,61.53846153846154,75.0,70.0,4,4,0.0,25,63,13.0,38,9
p1,Jack Sock,224,141,5,8,54.0,59.25925925925925,50.0,11,4,0.0,37,92,13.0,55,9,p2,David Ferrer,242,197,2,7,53.06122448979592,71.15384615384616,52.17391304347826,7,5,1.0,45,106,16.0,61,10
p1,Paolo Lorenzi,220,45,1,5,44.89795918367347,72.72727272727273,44.44444444444444,1,0,0.0,10,38,5.0,28,5,p2,Nick Kyrgios,313,158,10,5,53.191489361702125,96.0,59.09090909090909,8,3,0.0,21,58,12.0,37,9
p1,Benoit Paire,190,142,4,6,38.46153846153847,56.00000000000001,47.5,4,2,0.0,20,53,7.0,33,5,p2,Jared Donaldson,264,210,5,3,54.385964912280706,74.19354838709677,53.84615384615385,8,5,0.0,32,69,13.0,37,8
p1,Ernesto Escobedo,182,112,2,3,44.0,59.09090909090909,35.714285714285715,3,1,0.0,12,35,5.0,23,4,p2,Robin Haase,294,243,12,4,65.9090909090909,86.20689655172413,46.666666666666664,6,5,0.0,27,59,12.0,32,7
p1,Juan Martin del Potro,223,152,7,6,62.857142857142854,68.18181818181817,30.76923076923077,6,3,0.0,28,66,9.0,38,6,p2,Denis Shapovalov,256,185,11,7,54.54545454545454,71.42857142857143,54.285714285714285,9,4,1.0,32,81,13.0,49,8
p1,Yuichi Sugita,205,172,4,5,51.80722891566265,62.7906976744186,37.5,6,4,0.0,26,68,11.0,42,7,p2,David Goffin,260,192,9,3,60.273972602739725,75.0,48.275862068965516,13,6,0.0,41,88,16.0,47,10
p1,Karen Khachanov,249,143,6,5,59.70149253731343,77.5,40.74074074074074,4,2,0.0,22,64,11.0,42,9,p2,Pablo Carreno Busta,277,179,2,0,69.11764705882352,78.72340425531915,42.857142857142854,6,4,0.0,25,71,15.0,46,11
p1,Tim Smyczek,223,120,2,1,52.38095238095239,72.72727272727273,36.666666666666664,2,1,0.0,15,50,7.0,35,6,p2,Roberto Bautista Agut,278,230,3,6,51.92307692307693,88.88888888888889,52.0,4,4,1.0,28,65,13.0,37,8
p1,Lucas Pouille,267,165,5,9,54.90196078431373,71.42857142857143,54.347826086956516,1,1,0.0,20,85,12.0,65,11,p2,Jared Donaldson,307,96,10,2,65.38461538461539,80.3921568627451,62.96296296296296,8,1,2.0,37,95,14.0,58,11
p1,John Isner,285,62,24,4,62.5,76.0,43.333333333333336,0,0,0.0,20,71,10.0,51,10,p2,Juan Martin del Potro,301,126,9,3,57.14285714285714,85.0,53.333333333333336,7,2,0.0,29,79,14.0,50,12
p1,Pierre-Hugues Herbert,281,61,5,4,59.67741935483871,70.27027027027027,60.0,5,0,0.0,23,64,9.0,41,9,p2,Jack Sock,301,105,5,1,57.89473684210527,72.72727272727273,65.625,4,1,1.0,21,74,13.0,53,11
p1,Viktor Troicki,180,46,2,2,45.45454545454545,60.0,33.33333333333333,0,0,0.0,9,29,3.0,20,3,p2,Nick Kyrgios,316,204,8,4,57.14285714285714,87.5,66.66666666666666,10,4,0.0,24,57,12.0,33,8
p1,Dudi Sela,263,70,0,5,53.62318840579711,67.56756756756756,56.25,2,0,0.0,23,66,9.0,43,9,p2,Kevin Anderson,318,136,19,1,70.0,80.35714285714286,50.0,2,1,1.0,26,83,13.0,57,11
p1,Feliciano Lopez,248,134,16,8,52.63157894736842,70.0,44.44444444444444,5,2,0.0,38,93,13.0,55,11,p2,Hyeon Chung,262,179,6,5,56.43564356435643,75.43859649122807,45.45454545454545,6,4,1.0,40,103,17.0,63,12
p1,Mikhail Youzhny,204,180,1,5,65.45454545454545,66.66666666666666,21.052631578947366,1,1,0.0,17,45,6.0,28,5,p2,Borna Coric,286,213,6,2,63.46153846153846,72.72727272727273,57.89473684210527,7,4,0.0,27,62,12.0,35,8
p1,Nikoloz Basilashvili,262,158,2,4,55.84415584415584,65.11627906976744,61.76470588235294,1,1,0.0,16,65,10.0,49,9,p2,Ernesto Escobedo,289,131,5,1,44.26229508196721,88.88888888888889,61.76470588235294,5,2,1.0,28,73,13.0,45,10
p1,Kyle Edmund,221,147,2,4,58.65384615384615,67.21311475409836,37.2093023255814,10,4,1.0,37,94,14.0,57,9,p2,David Ferrer,251,174,3,5,60.0,68.42105263157895,50.0,16,6,0.0,47,105,18.0,58,12
p1,Brayden Schnur,260,106,11,7,62.40601503759399,63.85542168674698,50.0,9,2,0.0,37,115,14.0,78,12,p2,Richard Gasquet,271,133,2,5,59.09090909090909,75.38461538461539,53.333333333333336,11,3,1.0,55,128,18.0,73,14
p1,Albert Ramos-Vinolas,232,65,4,3,61.40350877192983,62.857142857142854,40.909090909090914,1,0,0.0,19,50,6.0,31,6,p2,Robin Haase,293,179,5,2,55.00000000000001,75.75757575757575,59.25925925925925,6,3,0.0,26,67,12.0,41,9
p1,Thomas Fabbiano,257,98,2,3,75.43859649122807,62.7906976744186,50.0,8,1,0.0,28,62,8.0,34,7,p2,Ryan Harrison,276,192,8,1,55.4054054054054,65.85365853658537,57.57575757575758,4,3,0.0,23,69,13.0,46,10
p1,Frances Tiafoe,266,131,12,7,56.043956043956044,76.47058823529412,45.0,9,3,0.0,32,89,14.0,57,11,p2,Paolo Lorenzi,257,127,7,1,50.0,74.4186046511628,51.162790697674424,6,2,1.0,34,88,13.0,54,10
p1,Daniil Medvedev,176,112,4,5,43.93939393939394,55.172413793103445,40.54054054054054,3,1,0.0,16,47,4.0,31,3,p2,Adrian Mannarino,271,199,0,2,53.06122448979592,80.76923076923077,52.17391304347826,15,5,0.0,35,68,12.0,33,7
p1,Steve Johnson,254,141,4,0,55.294117647058826,72.3404255319149,44.73684210526316,4,2,0.0,21,72,13.0,51,11,p2,Gael Monfils,289,179,11,3,73.33333333333333,83.63636363636363,40.0,4,3,1.0,34,88,15.0,54,11
p1,Donald Young,203,167,2,7,59.813084112149525,62.5,34.883720930232556,15,6,0.0,45,100,14.0,55,8,p2,Benoit Paire,220,206,8,9,47.524752475247524,70.83333333333334,41.509433962264154,15,8,0.0,52,108,17.0,56,9
p1,Vasek Pospisil,226,165,3,4,61.66666666666667,70.27027027027027,34.78260869565217,1,1,0.0,12,46,7.0,34,6,p2,Peter Polansky,294,202,2,2,59.183673469387756,89.65517241379311,55.00000000000001,6,4,0.0,26,63,13.0,37,9
p1,Vincent Millot,254,147,5,4,71.7948717948718,69.04761904761905,36.36363636363637,8,4,0.0,39,109,17.0,70,13,p2,Sam Querrey,265,168,18,4,48.57142857142857,80.3921568627451,46.2962962962963,8,4,1.0,47,113,18.0,66,13
p1,Reilly Opelka,285,86,21,3,56.84210526315789,75.92592592592592,53.65853658536586,7,1,1.0,28,91,14.0,63,12,p2,Diego Schwartzman,289,140,3,3,61.61616161616161,86.88524590163934,47.368421052631575,6,3,0.0,32,103,18.0,71,15
p1,Rogerio Dutra Silva,269,98,5,10,60.0,70.83333333333334,56.25,8,2,0.0,31,109,16.0,78,14,p2,Denis Shapovalov,281,105,12,7,49.504950495049506,78.0,60.78431372549019,10,2,1.0,42,112,17.0,70,14
p1,Norbert Gombos,249,137,5,3,63.2183908045977,70.9090909090909,46.875,7,3,1.0,40,94,14.0,54,10,p2,Mischa Zverev,266,178,4,5,62.38532110091744,67.64705882352942,56.09756097560976,8,5,0.0,33,102,18.0,69,13
p1,Mikhail Youzhny,239,129,2,4,67.0,59.70149253731343,48.484848484848484,16,3,0.0,38,94,11.0,56,8,p2,Pierre-Hugues Herbert,241,158,3,10,59.13978494623656,70.9090909090909,42.10526315789473,12,4,0.0,44,99,14.0,55,10
p1,Matthew Ebden,202,185,2,3,62.5,57.99999999999999,36.666666666666664,8,4,0.0,33,73,9.0,40,5,p2,Dudi Sela,220,234,0,2,56.94444444444444,63.41463414634146,41.935483870967744,8,6,1.0,40,79,13.0,39,6
p1,Ernesto Escobedo,224,34,4,3,46.42857142857143,61.53846153846154,53.333333333333336,0,0,0.0,7,39,5.0,32,5,p2,Reilly Opelka,334,160,11,2,59.09090909090909,88.46153846153845,77.77777777777779,8,3,0.0,24,61,12.0,37,9
p1,James McGee,256,64,6,2,57.49999999999999,67.3913043478261,47.05882352941176,3,0,0.0,18,65,8.0,47,8,p2,Norbert Gombos,304,124,3,1,64.51612903225806,77.5,59.09090909090909,11,2,0.0,33,77,12.0,44,10
p1,Nicolas Mahut,223,90,1,2,59.375,63.1578947368421,42.30769230769231,6,1,0.0,20,55,7.0,35,6,p2,Thomas Fabbiano,301,202,0,1,75.0,64.44444444444444,73.33333333333333,6,4,0.0,29,69,13.0,40,9
p1,Brydan Klein,264,129,7,4,60.71428571428571,68.62745098039215,48.484848484848484,7,2,0.0,29,80,12.0,51,10,p2,Vincent Millot,264,132,3,6,67.85714285714286,78.94736842105263,37.03703703703704,6,2,2.0,33,88,14.0,55,10
p1,Frank Dancevic,238,95,7,2,66.66666666666666,71.66666666666667,30.0,6,1,1.0,36,88,11.0,52,9,p2,Tim Smyczek,284,175,6,3,60.19417475728155,66.12903225806451,63.41463414634146,12,5,0.0,38,105,18.0,67,13
p1,Luke Saville,247,43,1,3,64.58333333333334,77.41935483870968,41.17647058823529,0,0,0.0,10,41,6.0,31,6,p2,Pierre-Hugues Herbert,311,215,3,0,51.06382978723404,83.33333333333334,73.91304347826086,3,3,0.0,17,54,12.0,37,9
p1,Samuel Monette,189,215,1,6,56.79012345679012,45.65217391304348,45.714285714285715,3,3,0.0,21,58,8.0,37,5,p2,Dudi Sela,236,208,1,3,53.06122448979592,57.692307692307686,56.52173913043478,13,6,0.0,44,72,13.0,28,7
p1,Christian Harrison,271,133,2,3,68.96551724137932,70.0,48.148148148148145,8,3,0.0,36,91,15.0,55,12,p2,Ernesto Escobedo,263,196,6,5,57.42574257425742,72.41379310344827,53.48837209302325,2,2,1.0,32,97,15.0,65,12
p1,Raheel Manji,203,115,4,12,54.83870967741935,64.70588235294117,37.5,11,2,1.0,38,103,11.0,65,8,p2,Norbert Gombos,261,181,4,7,62.244897959183675,68.85245901639344,48.64864864864865,19,7,0.0,59,119,18.0,60,11
p1,Marius Copil,275,55,9,3,52.459016393442624,71.875,55.172413793103445,3,0,0.0,18,57,9.0,39,9,p2,Frank Dancevic,302,116,6,3,54.41176470588235,83.78378378378379,61.29032258064516,3,1,1.0,22,72,13.0,50,11
p1,Hubert Hurkacz,227,141,5,16,62.857142857142854,74.24242424242425,33.33333333333333,12,4,0.0,44,106,15.0,62,11,p2,Thomas Fabbiano,256,157,3,5,67.28971962616822,58.333333333333336,60.0,15,5,0.0,43,106,16.0,63,11
p1,Lloyd Harris,268,148,9,2,60.76923076923077,69.62025316455697,52.94117647058824,8,4,1.0,45,127,19.0,82,14,p2,Mikhail Youzhny,274,143,6,5,71.875,68.47826086956522,55.55555555555556,9,4,2.0,48,131,20.0,83,14
p1,Andrew Whittington,227,169,5,8,57.30337078651685,64.70588235294117,42.10526315789473,5,3,0.0,25,74,11.0,49,8,p2,Nicolas Mahut,265,153,2,2,73.61111111111111,73.58490566037736,42.10526315789473,15,4,1.0,40,87,14.0,47,9
p1,Kelsey Stevenson,245,57,4,5,57.35294117647059,66.66666666666666,44.827586206896555,1,0,0.0,14,53,7.0,39,7,p2,Reilly Opelka,315,128,6,4,68.96551724137932,82.5,61.111111111111114,11,2,0.0,29,73,12.0,44,10
p1,Benjamin Sigouin,165,169,1,6,56.52173913043478,51.28205128205128,36.666666666666664,3,2,0.0,17,48,4.0,31,2,p2,Matthew Ebden,255,230,2,2,56.52173913043478,73.07692307692307,50.0,14,6,0.0,38,67,12.0,29,6
p1,Filip Peliwo,230,91,6,3,59.32203389830508,68.57142857142857,33.33333333333333,7,1,0.0,20,52,7.0,32,6,p2,Vincent Millot,291,191,0,1,69.23076923076923,73.33333333333333,60.0,5,3,1.0,27,72,13.0,45,9
p1,Pavel Krainik,163,110,1,9,43.859649122807014,56.00000000000001,34.375,6,1,0.0,26,51,4.0,25,3,p2,Tim Smyczek,262,214,4,1,53.03030303030303,71.42857142857143,48.38709677419355,12,5,0.0,32,72,12.0,40,7
p1,Philip Bester,224,168,1,5,45.3125,75.86206896551724,37.142857142857146,3,2,0.0,29,64,9.0,35,7,p2,James McGee,257,167,4,9,63.74999999999999,76.47058823529412,41.37931034482759,6,3,1.0,29,80,13.0,51,9
p1,Antoine Leduc,183,60,0,9,56.81818181818182,56.00000000000001,36.84210526315789,2,0,0.0,13,34,3.0,21,3,p2,Brydan Klein,300,244,2,3,60.86956521739131,78.57142857142857,61.111111111111114,5,4,0.0,23,56,12.0,33,8
p1,Nick Kyrgios,279,46,15,4,70.0,73.80952380952381,44.44444444444444,2,0,0.0,13,52,8.0,39,8,p2,Grigor Dimitrov,311,152,6,5,55.932203389830505,84.84848484848484,69.23076923076923,4,2,0.0,21,67,13.0,46,11
p1,John Isner,332,56,14,0,72.61904761904762,75.40983606557377,69.56521739130434,2,0,0.0,22,84,12.0,62,12,p2,Grigor Dimitrov,319,55,10,1,65.55555555555556,83.05084745762711,61.29032258064516,1,0,2.0,22,90,14.0,68,12
p1,David Ferrer,288,64,1,5,58.139534883720934,76.0,58.333333333333336,3,0,0.0,25,84,12.0,59,12,p2,Nick Kyrgios,302,66,14,4,56.470588235294116,89.58333333333334,45.94594594594595,3,0,2.0,27,87,14.0,60,12
p1,Rafael Nadal,225,105,4,2,64.28571428571429,69.44444444444444,30.0,3,1,0.0,15,46,7.0,31,6,p2,Nick Kyrgios,296,198,10,5,62.5,85.71428571428571,52.38095238095239,7,4,0.0,25,66,13.0,41,9
p1,Dominic Thiem,216,105,4,3,62.5,64.44444444444444,33.33333333333333,2,1,0.0,9,47,6.0,38,5,p2,David Ferrer,294,191,2,4,52.38095238095239,86.36363636363636,70.0,9,4,0.0,34,67,12.0,33,8
p1,Yuichi Sugita,189,33,0,2,60.0,55.55555555555556,33.33333333333333,0,0,0.0,5,26,3.0,21,3,p2,Grigor Dimitrov,341,208,6,0,67.56756756756756,92.0,75.0,10,4,0.0,24,56,12.0,32,8
p1,Jared Donaldson,283,65,8,5,50.0,80.55555555555556,58.333333333333336,0,0,0.0,16,66,11.0,50,11,p2,John Isner,327,169,25,5,71.83098591549296,90.19607843137256,45.0,1,1,1.0,22,77,14.0,55,12
p1,Albert Ramos-Vinolas,254,54,3,4,52.459016393442624,75.0,48.275862068965516,4,0,0.0,16,54,8.0,38,8,p2,Rafael Nadal,323,164,7,0,70.3125,77.77777777777779,68.42105263157895,3,2,1.0,23,71,13.0,48,10
p1,Adrian Mannarino,245,151,2,1,61.95652173913043,61.40350877192983,45.714285714285715,6,3,0.0,29,80,12.0,51,9,p2,Dominic Thiem,257,151,4,4,57.49999999999999,73.91304347826086,50.0,9,3,2.0,41,92,14.0,51,9
p1,Juan Martin del Potro,241,102,6,2,47.540983606557376,72.41379310344827,46.875,5,1,0.0,24,60,8.0,36,7,p2,Grigor Dimitrov,288,161,9,5,66.66666666666666,72.91666666666666,54.166666666666664,6,3,0.0,25,73,13.0,48,10
p1,Pablo Carreno Busta,259,87,0,1,62.745098039215684,68.75,57.89473684210527,4,1,0.0,14,47,8.0,33,7,p2,David Ferrer,285,163,1,4,50.0,77.77777777777779,70.37037037037037,5,3,0.0,18,58,12.0,40,9
p1,Frances Tiafoe,284,55,10,5,54.666666666666664,80.48780487804879,52.94117647058824,2,0,0.0,17,68,11.0,51,11,p2,John Isner,343,125,27,1,71.83098591549296,80.3921568627451,65.0,2,1,1.0,24,78,14.0,54,12
p1,Nikoloz Basilashvili,264,94,5,2,55.26315789473685,69.04761904761905,55.88235294117647,5,1,0.0,22,70,10.0,48,9,p2,Jared Donaldson,282,110,5,5,56.94444444444444,82.92682926829268,51.61290322580645,12,2,1.0,28,78,13.0,50,10
p1,Ivo Karlovic,318,151,28,5,58.69565217391305,79.62962962962963,63.1578947368421,1,1,0.0,14,81,15.0,67,14,p2,Nick Kyrgios,321,77,8,3,67.5,92.5925925925926,61.53846153846154,7,1,1.0,25,91,17.0,66,15
p1,Karen Khachanov,245,99,14,6,52.293577981651374,71.9298245614035,40.38461538461539,4,1,1.0,28,90,13.0,62,11,p2,Yuichi Sugita,291,147,4,2,64.44444444444444,75.86206896551724,56.25,12,4,0.0,47,109,18.0,62,14
p1,Richard Gasquet,250,50,4,3,66.15384615384615,69.76744186046511,36.36363636363637,1,0,0.0,13,51,7.0,38,7,p2,Rafael Nadal,315,145,8,2,58.92857142857143,84.84848484848484,65.21739130434783,7,2,0.0,27,70,12.0,43,10
p1,Fabio Fognini,219,44,3,2,50.847457627118644,53.333333333333336,51.724137931034484,2,0,0.0,10,41,5.0,31,5,p2,Dominic Thiem,313,175,5,2,54.166666666666664,88.46153846153845,68.18181818181817,7,3,0.0,28,66,12.0,38,9
p1,Alexander Zverev,224,158,12,7,60.0,68.25396825396825,30.952380952380953,7,4,0.0,25,81,13.0,56,9,p2,Frances Tiafoe,267,208,8,1,61.64383561643836,73.33333333333333,53.57142857142857,9,6,0.0,49,97,16.0,48,10
p1,Feliciano Lopez,289,56,8,2,56.57894736842105,81.3953488372093,54.54545454545454,3,0,0.0,16,69,10.0,53,10,p2,Grigor Dimitrov,321,90,11,2,68.11594202898551,85.1063829787234,59.09090909090909,6,1,1.0,23,76,13.0,53,11
p1,Jo-Wilfried Tsonga,298,59,12,2,54.794520547945204,85.0,57.57575757575758,2,0,0.0,21,74,10.0,53,10,p2,Ivo Karlovic,316,166,19,7,62.82051282051282,81.63265306122449,58.620689655172406,1,1,1.0,20,77,13.0,57,11
p1,Mischa Zverev,240,177,8,6,54.54545454545454,71.42857142857143,40.0,1,1,0.0,20,64,9.0,44,8,p2,Pablo Carreno Busta,294,146,4,2,69.35483870967742,69.76744186046511,63.1578947368421,10,3,1.0,33,75,13.0,42,9
p1,Tommy Paul,246,45,1,1,57.692307692307686,63.33333333333333,59.09090909090909,0,0,0.0,7,39,6.0,32,6,p2,John Isner,341,171,16,0,69.76744186046511,93.33333333333333,61.53846153846154,5,3,0.0,20,56,12.0,36,9
p1,Sam Querrey,204,159,8,5,54.929577464788736,61.53846153846154,34.375,8,3,0.0,35,70,8.0,35,5,p2,Adrian Mannarino,235,210,4,6,57.49999999999999,65.21739130434783,44.11764705882353,9,5,1.0,36,81,13.0,45,7
p1,Gilles Muller,277,109,19,10,52.22222222222223,89.36170212765957,39.53488372093023,3,1,0.0,30,89,15.0,59,14,p2,Albert Ramos-Vinolas,294,150,7,1,65.3061224489796,79.6875,50.0,3,2,0.0,31,99,17.0,68,15
p1,Christian Harrison,193,182,4,3,53.57142857142857,63.33333333333333,30.76923076923077,2,2,0.0,13,40,6.0,27,4,p2,Nikoloz Basilashvili,274,211,2,3,57.77777777777777,76.92307692307693,63.1578947368421,10,5,0.0,29,61,12.0,32,7
p1,Mitchell Krueger,265,61,6,2,61.64383561643836,68.88888888888889,50.0,5,0,0.0,18,63,8.0,45,8,p2,Juan Martin del Potro,308,134,4,2,67.1875,76.74418604651163,61.904761904761905,6,2,0.0,28,74,12.0,46,10
p1,Ramkumar Ramanathan,276,110,12,6,59.30232558139535,74.50980392156863,51.42857142857142,8,2,0.0,31,87,14.0,56,12,p2,Jared Donaldson,274,113,8,5,57.14285714285714,75.0,53.84615384615385,8,2,0.0,30,90,14.0,60,12
