Player1,winner_name,winner_serve_rating,winner_return_rating,winner_aces,winner_double_faults,winner_first_serve_percent,winner_win%_on_first_serve,winner_win%_on_second_serve,winner_break_points_faced,winner_break_points_converted,winner_tiebreaks_won,winner_return_points_won,winner_total_points_won,winner_games_won,winner_service_points_won,winner_service_games_won,Player2,loser_name,loser_serve_rating,loser_return_rating,loser_aces,loser_double_faults,loser_first_serve_percent,loser_win%_on_first_serve,loser_win%_on_second_serve,loser_break_points_faced,loser_break_points_converted,loser_tiebreaks_won,loser_return_points_won,loser_total_points_won,loser_games_won,loser_service_points_won,loser_service_games_won
p1,Adrian Menendez-Maceiras,300,124,9,3,65.78947368421053,82.0,46.15384615384615,7,2,1.0,28,81,13.0,53,10,p2,Stefan Kozlov,261,72,4,2,53.94736842105263,70.73170731707317,54.285714285714285,6,0,0.0,23,71,8.0,48,8
p1,Sergiy Stakhovsky,268,136,10,1,61.904761904761905,78.46153846153847,42.5,12,4,1.0,42,110,18.0,68,13,p2,Marcos Giron,253,147,3,8,62.28070175438597,73.23943661971832,46.51162790697674,9,4,0.0,37,109,17.0,72,13
p1,Vincent Millot,284,182,1,0,58.730158730158735,75.67567567567568,57.692307692307686,9,4,0.0,32,75,13.0,43,9,p2,Yannick Hanfmann,224,101,7,4,59.42028985507246,63.41463414634146,39.285714285714285,4,1,0.0,20,57,7.0,37,6
p1,Casper Ruud,322,198,4,2,64.58333333333334,90.32258064516128,64.70588235294117,4,3,0.0,17,56,12.0,39,9,p2,Henri Laaksonen,241,45,5,3,62.7906976744186,70.37037037037037,43.75,1,0,0.0,9,35,5.0,26,5
p1,Tim Smyczek,282,168,5,3,61.702127659574465,77.58620689655173,52.77777777777778,10,5,0.0,49,113,19.0,64,14,p2,Sebastian Korda,232,131,3,6,54.310344827586206,73.01587301587301,39.62264150943396,4,2,1.0,30,97,14.0,67,11
p1,Evan King,308,147,16,4,67.3469387755102,77.27272727272727,59.375,6,3,0.0,40,110,18.0,70,15,p2,Martin Klizan,257,95,8,6,52.38095238095239,70.9090909090909,52.0,4,1,1.0,28,93,14.0,65,12
p1,Peter Polansky,237,212,0,2,59.32203389830508,71.42857142857143,45.83333333333333,15,6,0.0,44,80,13.0,36,7,p2,Marcelo Arevalo,190,199,6,3,59.036144578313255,59.183673469387756,29.411764705882355,5,4,0.0,23,62,8.0,39,4
p1,Ramkumar Ramanathan,273,238,6,2,53.333333333333336,81.25,53.57142857142857,4,4,0.0,26,67,13.0,41,9,p2,Michael Mmoh,224,133,3,6,64.91228070175438,62.16216216216216,40.0,4,2,0.0,19,50,8.0,31,6
p1,Mackenzie McDonald,316,217,6,0,55.81395348837209,75.0,78.94736842105263,6,4,0.0,21,54,12.0,33,8,p2,Alexander Sarkissian,197,46,1,2,47.61904761904761,50.0,50.0,1,0,0.0,10,31,4.0,21,4
p1,Alexander Bublik,267,186,3,5,60.0,84.84848484848484,36.36363636363637,10,4,0.0,29,65,12.0,36,8,p2,Kevin King,200,190,0,9,55.73770491803278,76.47058823529412,22.22222222222222,1,1,0.0,19,51,6.0,32,5
p1,Norbert Gombos,294,102,8,4,56.94444444444444,85.36585365853658,48.38709677419355,6,1,1.0,27,77,13.0,50,11,p2,Liam Broady,277,67,6,2,58.108108108108105,69.76744186046511,54.83870967741935,3,0,0.0,22,69,9.0,47,9
p1,Ricardo Ojeda Lara,260,145,2,4,62.5,80.0,44.44444444444444,8,3,1.0,43,107,16.0,64,12,p2,Calvin Hemery,253,181,11,9,58.0952380952381,70.49180327868852,43.18181818181818,5,4,0.0,32,94,16.0,62,12
p1,John Isner,327,96,18,2,68.75,81.81818181818183,60.0,12,2,0.0,34,106,18.0,72,16,p2,Alexander Zverev,291,58,10,6,66.66666666666666,72.22222222222221,61.111111111111114,3,0,1.0,24,98,15.0,74,14
p1,Alexander Zverev,321,149,10,2,68.96551724137932,87.5,55.55555555555556,4,2,1.0,26,71,13.0,45,10,p2,Pablo Carreno Busta,258,57,3,3,56.71641791044776,65.78947368421053,55.172413793103445,0,0,0.0,13,54,8.0,41,8
p1,John Isner,334,164,13,1,63.63636363636363,82.85714285714286,75.0,3,2,1.0,23,67,13.0,44,10,p2,Juan Martin del Potro,252,42,4,3,49.18032786885246,70.0,54.83870967741935,0,0,0.0,11,49,7.0,38,7
p1,Alexander Zverev,324,111,8,0,67.9245283018868,83.33333333333334,64.70588235294117,8,2,0.0,24,65,12.0,41,10,p2,Borna Coric,286,52,2,0,69.6969696969697,58.69565217391305,75.0,2,0,0.0,12,54,8.0,42,8
p1,Juan Martin del Potro,286,151,6,3,71.55963302752293,75.64102564102564,51.61290322580645,3,2,2.0,35,110,19.0,75,15,p2,Milos Raonic,295,138,18,5,66.98113207547169,73.23943661971832,54.285714285714285,6,3,0.0,34,105,19.0,71,16
p1,Pablo Carreno Busta,275,123,6,4,67.61904761904762,70.4225352112676,52.94117647058824,10,3,1.0,38,106,18.0,68,14,p2,Kevin Anderson,279,169,14,4,63.20754716981132,70.1492537313433,53.84615384615385,4,3,0.0,37,105,17.0,68,14
p1,John Isner,327,173,13,0,71.11111111111111,96.875,46.15384615384615,7,3,0.0,26,63,12.0,37,9,p2,Hyeon Chung,231,57,3,4,63.33333333333333,65.78947368421053,40.909090909090914,1,0,0.0,8,42,5.0,34,5
p1,John Isner,320,122,12,0,72.72727272727273,85.41666666666666,50.0,2,1,1.0,19,69,13.0,50,11,p2,Marin Cilic,289,65,3,0,58.333333333333336,65.71428571428571,72.0,0,0,0.0,16,57,9.0,41,9
p1,Alexander Zverev,314,193,5,3,78.43137254901961,80.0,63.63636363636363,4,3,0.0,28,67,12.0,39,9,p2,Nick Kyrgios,254,99,11,1,61.53846153846154,60.0,52.0,3,1,0.0,12,49,8.0,37,7
p1,Juan Martin del Potro,291,199,7,1,64.28571428571429,77.77777777777779,55.00000000000001,7,4,0.0,27,66,12.0,39,8,p2,Filip Krajinovic,216,103,1,2,58.620689655172406,64.70588235294117,37.5,4,1,0.0,17,48,6.0,31,5
p1,Kevin Anderson,264,155,9,4,53.16455696202531,78.57142857142857,45.94594594594595,6,3,1.0,23,73,13.0,50,9,p2,Frances Tiafoe,263,115,4,1,64.51612903225806,67.5,54.54545454545454,9,2,0.0,29,68,10.0,39,8
p1,Pablo Carreno Busta,269,222,2,2,62.903225806451616,61.53846153846154,56.52173913043478,12,5,0.0,32,69,12.0,37,7,p2,Fernando Verdasco,165,107,2,4,48.275862068965516,53.57142857142857,36.666666666666664,7,1,0.0,25,51,3.0,26,2
p1,Hyeon Chung,316,179,0,1,61.702127659574465,82.75862068965517,72.22222222222221,5,3,0.0,21,58,12.0,37,9,p2,Joao Sousa,252,45,3,1,68.51851851851852,70.27027027027027,41.17647058823529,1,0,0.0,10,43,7.0,33,7
p1,Milos Raonic,310,149,12,3,63.46153846153846,84.84848484848484,52.63157894736842,8,3,0.0,25,63,12.0,38,9,p2,Jeremy Chardy,246,62,4,1,53.96825396825397,70.58823529411765,48.275862068965516,0,0,0.0,14,52,7.0,38,7
p1,Borna Coric,288,113,1,3,71.08433734939759,79.66101694915254,58.333333333333336,10,3,1.0,31,92,17.0,61,13,p2,Denis Shapovalov,267,123,6,6,51.041666666666664,69.38775510204081,65.95744680851064,7,3,0.0,22,87,16.0,65,13
p1,Marin Cilic,304,93,6,3,55.4054054054054,85.36585365853658,60.60606060606061,10,1,1.0,34,89,14.0,55,12,p2,Vasek Pospisil,272,54,5,6,56.84210526315789,74.07407407407408,51.21951219512195,3,0,0.0,19,80,11.0,61,11
p1,Jeremy Chardy,300,123,5,5,56.14035087719298,87.5,56.00000000000001,7,2,0.0,26,68,12.0,42,10,p2,Grigor Dimitrov,276,57,3,1,68.11594202898551,61.702127659574465,63.63636363636363,1,0,0.0,15,58,8.0,43,8
p1,Alexander Zverev,255,189,6,2,63.63636363636363,76.19047619047619,41.66666666666667,8,5,0.0,35,77,14.0,42,9,p2,David Ferrer,215,179,1,7,48.10126582278481,68.42105263157895,43.90243902439025,6,4,0.0,24,68,12.0,44,8
p1,Juan Martin del Potro,329,180,6,1,69.76744186046511,76.66666666666667,76.92307692307693,13,4,0.0,28,61,12.0,33,8,p2,Kei Nishikori,214,46,2,1,62.06896551724138,55.55555555555556,45.45454545454545,1,0,0.0,10,40,4.0,30,4
p1,Kevin Anderson,307,177,8,1,55.55555555555556,82.5,68.75,4,3,0.0,31,86,16.0,55,13,p2,Karen Khachanov,257,106,7,2,55.42168674698795,78.26086956521739,43.24324324324324,2,1,0.0,17,69,11.0,52,10
p1,Borna Coric,258,148,3,6,55.319148936170215,78.84615384615384,52.38095238095239,18,5,1.0,52,115,18.0,63,12,p2,Jack Sock,240,138,2,7,66.39344262295081,62.96296296296296,46.34146341463415,9,4,0.0,31,101,16.0,70,12
p1,Frances Tiafoe,267,140,7,6,52.63157894736842,70.0,55.55555555555556,10,4,1.0,39,111,19.0,72,14,p2,Tomas Berdych,260,115,9,2,52.83018867924528,71.42857142857143,54.0,7,2,1.0,42,109,15.0,67,12
p1,Denis Shapovalov,235,161,4,12,42.857142857142854,72.54901960784314,47.05882352941176,6,4,0.0,37,106,16.0,69,12,p2,Sam Querrey,246,125,4,5,41.23711340206185,85.0,45.614035087719294,12,3,0.0,50,110,15.0,60,12
p1,Milos Raonic,306,125,10,2,56.451612903225815,82.85714285714286,59.25925925925925,6,2,1.0,22,67,13.0,45,10,p2,Diego Schwartzman,278,58,0,1,71.64179104477611,72.91666666666666,52.63157894736842,3,0,0.0,17,62,9.0,45,9
p1,John Isner,289,152,9,2,61.016949152542374,83.33333333333334,47.82608695652174,9,3,0.0,24,65,12.0,41,9,p2,Mikhail Youzhny,238,112,0,6,64.40677966101694,65.78947368421053,47.61904761904761,3,1,0.0,18,53,7.0,35,6
p1,Nick Kyrgios,295,163,9,5,52.72727272727272,75.86206896551724,61.53846153846154,5,3,0.0,18,56,12.0,38,9,p2,Fabio Fognini,237,62,2,5,43.75,85.71428571428571,44.44444444444444,0,0,0.0,17,47,6.0,30,6
p1,Pablo Carreno Busta,299,168,4,2,66.07142857142857,78.37837837837837,63.1578947368421,5,3,0.0,24,65,12.0,41,9,p2,Steve Johnson,235,94,2,4,45.0,70.37037037037037,51.515151515151516,4,1,0.0,15,51,8.0,36,7
p1,Hyeon Chung,284,276,3,6,53.191489361702125,84.0,50.0,6,5,0.0,24,56,12.0,32,7,p2,Michael Mmoh,157,66,3,5,52.5,52.38095238095239,26.31578947368421,2,0,0.0,15,31,2.0,16,2
p1,Filip Krajinovic,293,177,2,1,73.07692307692307,73.68421052631578,57.14285714285714,10,4,0.0,32,68,12.0,36,8,p2,Benoit Paire,215,130,9,5,48.529411764705884,69.6969696969697,37.142857142857146,2,1,0.0,16,52,6.0,36,5
p1,Fernando Verdasco,269,119,13,8,58.03571428571429,80.0,44.680851063829785,8,2,1.0,41,114,16.0,73,13,p2,Thanasi Kokkinakis,273,143,9,0,59.09090909090909,75.38461538461539,44.44444444444444,6,3,0.0,39,108,16.0,69,13
p1,Joao Sousa,252,134,6,8,57.14285714285714,72.72727272727273,48.484848484848484,9,3,0.0,35,83,13.0,48,10,p2,Jared Donaldson,245,162,4,3,45.55555555555556,63.41463414634146,59.183673469387756,5,3,0.0,29,84,13.0,55,10
p1,Thanasi Kokkinakis,277,102,7,7,51.81818181818182,77.19298245614034,54.71698113207547,3,1,1.0,23,96,16.0,73,14,p2,Roger Federer,301,94,9,3,65.47619047619048,81.81818181818183,55.172413793103445,5,1,0.0,37,98,15.0,61,14
p1,Marin Cilic,281,155,6,3,59.64912280701754,85.29411764705883,43.47826086956522,14,4,0.0,37,76,13.0,39,9,p2,Pierre-Hugues Herbert,245,115,6,3,68.67469879518072,56.14035087719298,53.84615384615385,3,1,0.0,18,64,8.0,46,7
p1,Grigor Dimitrov,285,194,4,4,48.148148148148145,84.61538461538461,59.523809523809526,5,4,0.0,26,84,16.0,58,12,p2,Maximilian Marterer,237,79,1,2,53.03030303030303,71.42857142857143,48.38709677419355,6,1,0.0,23,63,9.0,40,8
p1,Alexander Zverev,262,114,7,5,65.34653465346535,71.21212121212122,45.714285714285715,8,2,1.0,38,101,14.0,63,11,p2,Daniil Medvedev,276,131,8,5,62.5,67.6923076923077,56.41025641025641,11,3,0.0,38,104,16.0,66,13
p1,Juan Martin del Potro,284,174,5,1,61.904761904761905,78.84615384615384,53.125,6,4,0.0,42,100,17.0,58,13,p2,Robin Haase,240,121,3,6,50.96153846153846,67.9245283018868,50.98039215686274,5,2,0.0,26,88,13.0,62,11
p1,Kevin Anderson,305,153,16,1,59.64912280701754,88.23529411764706,52.17391304347826,10,3,0.0,35,77,12.0,42,9,p2,Nikoloz Basilashvili,226,95,5,7,51.89873417721519,68.29268292682927,42.10526315789473,4,1,0.0,15,59,7.0,44,6
p1,Joao Sousa,265,273,2,1,47.91666666666667,91.30434782608695,40.0,13,6,0.0,33,64,12.0,31,6,p2,David Goffin,110,103,2,3,38.0,47.368421052631575,25.806451612903224,5,1,0.0,17,34,1.0,17,0
p1,Jack Sock,252,188,4,5,53.03030303030303,60.0,67.74193548387096,8,4,1.0,34,76,13.0,42,8,p2,Yuki Bhambri,222,149,2,3,60.56338028169014,55.81395348837209,46.42857142857143,6,3,0.0,24,61,9.0,37,6
p1,Benoit Paire,300,175,9,2,66.66666666666666,75.0,62.5,8,4,0.0,24,58,12.0,34,8,p2,Novak Djokovic,236,174,2,3,61.81818181818181,52.94117647058824,61.904761904761905,1,1,0.0,14,45,7.0,31,6
p1,Tomas Berdych,304,162,4,2,58.333333333333336,89.28571428571429,55.00000000000001,11,3,0.0,39,75,12.0,36,9,p2,Yoshihito Nishioka,212,56,0,6,53.65853658536586,68.18181818181817,34.21052631578947,0,0,0.0,12,55,5.0,43,5
p1,Sam Querrey,287,211,8,1,46.03174603174603,79.3103448275862,64.70588235294117,3,3,1.0,20,65,13.0,45,9,p2,Radu Albot,266,99,0,3,80.76923076923077,61.904761904761905,60.0,3,1,0.0,18,50,7.0,32,6
p1,Michael Mmoh,226,172,4,7,65.57377049180327,60.0,42.857142857142854,9,5,1.0,38,104,15.0,66,9,p2,Roberto Bautista Agut,247,170,6,2,59.79381443298969,70.6896551724138,46.15384615384615,18,6,0.0,56,115,16.0,59,10
p1,Diego Schwartzman,264,208,3,5,49.2063492063492,70.96774193548387,59.375,13,5,0.0,34,75,12.0,41,7,p2,Nicolas Jarry,193,96,4,3,62.5,50.0,41.66666666666667,7,1,0.0,22,52,4.0,30,3
p1,John Isner,284,111,14,3,66.27906976744185,77.19298245614034,44.827586206896555,3,1,1.0,29,86,14.0,57,12,p2,Jiri Vesely,289,142,7,5,65.9090909090909,72.41379310344827,56.666666666666664,4,2,0.0,29,88,15.0,59,13
p1,Fabio Fognini,284,231,3,2,70.0,62.857142857142854,73.33333333333333,7,5,0.0,25,58,12.0,33,7,p2,Nicola Kuhn,179,126,0,2,41.66666666666667,45.0,50.0,5,2,0.0,17,40,6.0,23,4
p1,Pablo Carreno Busta,305,323,2,1,73.33333333333333,72.72727272727273,75.0,9,7,0.0,29,51,12.0,22,5,p2,Denis Istomin,113,168,0,0,57.49999999999999,26.08695652173913,29.411764705882355,1,1,0.0,8,19,1.0,11,0
p1,Nick Kyrgios,346,221,7,0,67.56756756756756,88.0,83.33333333333334,5,4,0.0,23,55,12.0,32,8,p2,Dusan Lajovic,218,29,3,2,58.82352941176471,70.0,33.33333333333333,0,0,0.0,5,33,5.0,28,5
p1,Steve Johnson,304,188,7,1,60.0,78.78787878787878,59.09090909090909,5,3,0.0,23,62,12.0,39,9,p2,Adrian Mannarino,240,62,1,0,67.9245283018868,63.888888888888886,41.17647058823529,2,0,0.0,16,46,6.0,30,6
p1,Hyeon Chung,310,162,5,1,56.14035087719298,78.125,72.0,6,3,0.0,27,70,13.0,43,10,p2,Matthew Ebden,245,50,5,5,58.2089552238806,71.7948717948718,42.857142857142854,4,0,0.0,14,54,8.0,40,8
p1,Milos Raonic,330,195,16,2,69.23076923076923,77.77777777777779,68.75,4,3,0.0,24,63,12.0,39,9,p2,Mikael Ymer,234,53,4,5,56.14035087719298,68.75,44.0,2,0,0.0,13,46,6.0,33,6
p1,Frances Tiafoe,296,107,15,4,71.05263157894737,77.77777777777779,48.484848484848484,4,1,2.0,36,115,18.0,79,15,p2,Kyle Edmund,286,105,7,4,66.3716814159292,81.33333333333333,42.10526315789473,10,2,0.0,35,112,18.0,77,16
p1,Filip Krajinovic,262,271,1,1,60.0,46.666666666666664,80.0,7,6,0.0,33,63,12.0,30,6,p2,Liam Broady,175,138,3,3,61.40350877192983,48.57142857142857,31.818181818181817,5,2,0.0,20,44,5.0,24,3
p1,Mikhail Youzhny,264,165,2,4,63.52941176470588,68.51851851851852,54.83870967741935,12,5,0.0,35,89,16.0,54,11,p2,Gilles Muller,242,135,15,5,56.32183908045977,85.71428571428571,26.31578947368421,8,3,0.0,31,83,12.0,52,9
p1,Denis Shapovalov,274,223,8,5,61.66666666666667,81.08108108108108,47.82608695652174,9,5,0.0,31,72,13.0,41,8,p2,Damir Dzumhur,189,131,1,5,61.016949152542374,58.333333333333336,30.434782608695656,5,2,0.0,19,47,6.0,28,4
p1,Jared Donaldson,305,173,6,5,59.61538461538461,77.41935483870968,66.66666666666666,5,3,0.0,19,57,12.0,38,9,p2,Feliciano Lopez,244,56,11,7,54.0,85.18518518518519,34.78260869565217,0,0,0.0,14,45,6.0,31,6
p1,Kei Nishikori,254,131,3,8,53.84615384615385,65.07936507936508,59.25925925925925,11,3,1.0,48,121,17.0,73,13,p2,John Millman,261,119,9,5,61.34453781512605,65.75342465753424,50.0,12,3,0.0,44,115,15.0,71,12
p1,Vasek Pospisil,260,139,4,6,54.21686746987952,68.88888888888889,57.89473684210527,9,3,1.0,31,84,13.0,53,9,p2,Andrey Rublev,251,113,1,6,63.29113924050633,62.0,58.620689655172406,9,2,0.0,30,78,10.0,48,8
p1,David Ferrer,282,221,0,0,57.8125,75.67567567567568,48.148148148148145,6,4,0.0,22,63,12.0,41,8,p2,Evgeny Donskoy,200,76,0,1,54.761904761904766,43.47826086956522,52.63157894736842,5,0,0.0,23,43,4.0,20,4
p1,Borna Coric,285,138,5,4,62.5,80.0,47.61904761904761,7,3,0.0,40,116,18.0,76,15,p2,Leonardo Mayer,257,89,10,8,50.467289719626166,77.77777777777779,47.16981132075472,9,1,1.0,36,103,14.0,67,12
p1,Jeremy Chardy,253,218,9,3,66.0,81.81818181818183,29.411764705882355,15,6,0.0,39,71,13.0,32,7,p2,Richard Gasquet,173,194,3,5,53.52112676056338,55.26315789473685,33.33333333333333,4,3,0.0,18,50,6.0,32,3
p1,Fernando Verdasco,265,225,5,2,62.5,70.0,54.166666666666664,12,7,0.0,44,85,16.0,41,9,p2,Guillermo Garcia-Lopez,181,176,2,8,55.42168674698795,60.86956521739131,29.72972972972973,4,3,0.0,23,62,8.0,39,5
p1,Karen Khachanov,302,143,1,1,63.793103448275865,81.08108108108108,66.66666666666666,9,3,0.0,24,68,13.0,44,10,p2,Marius Copil,248,111,6,4,55.55555555555556,74.28571428571429,46.42857142857143,2,1,0.0,14,53,8.0,39,7
p1,Radu Albot,263,163,5,3,63.541666666666664,70.49180327868852,54.285714285714285,15,5,1.0,49,111,17.0,62,11,p2,Ricardas Berankis,237,152,2,1,66.96428571428571,64.0,40.54054054054054,8,4,0.0,34,97,13.0,63,9
p1,Nikoloz Basilashvili,246,161,2,6,55.12820512820513,81.3953488372093,42.857142857142854,10,4,0.0,40,90,14.0,50,10,p2,Thomas Fabbiano,247,171,1,1,68.08510638297872,62.5,46.666666666666664,6,4,0.0,28,82,13.0,54,9
p1,Yuki Bhambri,277,177,2,2,68.18181818181817,57.77777777777777,71.42857142857143,13,5,0.0,37,78,13.0,41,8,p2,Mirza Basic,213,120,0,4,56.9620253164557,55.55555555555556,50.0,7,2,0.0,25,67,8.0,42,6
p1,Liam Broady,252,180,2,4,54.87804878048781,73.33333333333333,45.94594594594595,6,4,1.0,25,75,13.0,50,8,p2,Bjorn Fratangelo,235,151,1,3,50.76923076923077,69.6969696969697,53.125,4,2,0.0,32,72,9.0,40,7
p1,Jeremy Chardy,302,130,10,4,62.121212121212125,80.48780487804879,64.0,7,2,1.0,25,74,13.0,49,10,p2,Rogerio Dutra Silva,261,79,2,3,62.68656716417911,71.42857142857143,48.0,7,1,0.0,17,59,9.0,42,8
p1,Marius Copil,315,141,11,2,67.79661016949152,85.0,63.1578947368421,5,2,1.0,30,76,13.0,46,10,p2,Mikhail Kukushkin,260,81,2,3,62.5,74.0,43.333333333333336,5,1,0.0,13,63,10.0,50,9
p1,Jared Donaldson,272,140,2,6,48.80952380952381,80.48780487804879,46.51162790697674,5,2,0.0,25,78,12.0,53,10,p2,Marcos Baghdatis,248,73,3,4,50.0,68.75,53.125,8,0,0.0,31,70,7.0,39,7
p1,Evgeny Donskoy,296,128,1,2,62.33766233766234,72.91666666666666,62.06896551724138,4,2,0.0,17,70,13.0,53,11,p2,Aljaz Bedene,281,65,9,2,53.44827586206896,83.87096774193549,55.55555555555556,2,0,0.0,24,65,9.0,41,9
p1,Matthew Ebden,266,160,7,5,62.06896551724138,75.0,45.45454545454545,11,5,0.0,44,118,19.0,74,14,p2,Gilles Simon,245,118,4,1,58.0952380952381,59.01639344262295,56.81818181818182,14,3,1.0,42,103,15.0,61,11
p1,Guillermo Garcia-Lopez,265,112,3,11,51.06382978723404,83.33333333333334,47.82608695652174,3,1,2.0,25,87,14.0,62,11,p2,Tennys Sandgren,295,102,10,0,65.4320987654321,79.24528301886792,50.0,4,1,0.0,32,88,12.0,56,11
p1,Robin Haase,267,160,8,6,51.68539325842697,84.78260869565217,44.18604651162791,11,4,0.0,40,98,15.0,58,11,p2,Yuichi Sugita,229,106,1,7,60.0,66.66666666666666,38.88888888888889,10,2,0.0,31,81,11.0,50,9
p1,Pierre-Hugues Herbert,283,163,3,4,69.1358024691358,76.78571428571429,48.0,3,2,1.0,28,83,13.0,55,10,p2,Taylor Fritz,266,104,4,2,60.810810810810814,66.66666666666666,55.172413793103445,5,1,0.0,26,72,10.0,46,9
p1,Denis Istomin,264,160,5,1,54.385964912280706,87.09677419354838,38.46153846153847,11,4,0.0,39,76,13.0,37,9,p2,Miomir Kecmanovic,232,160,1,2,56.52173913043478,65.38461538461539,47.5,3,2,0.0,20,73,9.0,53,7
p1,Nicolas Jarry,306,154,8,3,66.17647058823529,77.77777777777779,56.52173913043478,4,2,1.0,29,77,13.0,48,10,p2,Cameron Norrie,241,65,3,7,49.275362318840585,76.47058823529412,40.0,2,0,0.0,20,60,8.0,40,8
p1,Steve Johnson,282,176,6,3,54.54545454545454,80.0,56.00000000000001,10,4,0.0,29,67,12.0,38,8,p2,Victor Estrella Burgos,221,100,4,6,60.0,61.53846153846154,46.15384615384615,4,1,0.0,17,53,6.0,36,5
p1,Thanasi Kokkinakis,288,244,2,4,54.54545454545454,86.66666666666667,48.0,5,4,0.0,22,60,12.0,38,8,p2,Calvin Hemery,204,65,11,4,62.22222222222222,64.28571428571429,29.411764705882355,3,0,0.0,17,40,3.0,23,3
p1,Nicola Kuhn,268,129,3,3,51.24999999999999,73.17073170731707,53.84615384615385,8,2,1.0,31,82,13.0,51,10,p2,Darian King,256,96,2,3,61.8421052631579,65.95744680851064,48.275862068965516,7,1,0.0,29,74,10.0,45,9
p1,Dusan Lajovic,277,153,5,1,60.0,70.58823529411765,61.76470588235294,6,3,1.0,40,97,16.0,57,12,p2,Horacio Zeballos,263,187,7,3,63.46153846153846,72.72727272727273,42.10526315789473,3,3,0.0,28,92,16.0,64,13
p1,Maximilian Marterer,270,166,2,0,71.69811320754717,76.31578947368422,40.0,9,4,0.0,24,59,12.0,35,8,p2,Marton Fucsovics,228,204,5,3,48.275862068965516,67.85714285714286,50.0,2,2,0.0,18,52,8.0,34,6
p1,Leonardo Mayer,264,170,6,3,69.56521739130434,67.1875,46.42857142857143,8,4,0.0,39,95,15.0,56,11,p2,Donald Young,232,138,2,7,57.77777777777777,63.46153846153846,47.368421052631575,10,3,0.0,36,87,12.0,51,9
p1,Daniil Medvedev,250,150,6,5,50.649350649350644,66.66666666666666,55.26315789473685,12,4,0.0,32,79,14.0,47,10,p2,Stefanos Tsitsipas,245,144,6,2,58.75,74.46808510638297,39.39393939393939,7,3,0.0,30,78,12.0,48,9
p1,John Millman,264,134,0,4,73.33333333333333,66.66666666666666,50.0,8,3,0.0,32,88,14.0,56,11,p2,Peter Gojowczyk,255,154,5,4,51.162790697674424,72.72727272727273,52.38095238095239,6,3,0.0,34,88,14.0,54,11
p1,Michael Mmoh,256,181,3,9,70.78651685393258,76.19047619047619,34.61538461538461,5,4,0.0,26,83,16.0,57,12,p2,Christopher Eubanks,270,169,13,3,61.8421052631579,76.59574468085107,48.275862068965516,5,3,0.0,32,82,14.0,50,11
p1,Yoshihito Nishioka,266,229,0,2,58.490566037735846,64.51612903225806,68.18181818181817,7,5,0.0,29,64,12.0,35,7,p2,Alex de Minaur,203,139,2,3,62.5,48.57142857142857,47.61904761904761,4,2,0.0,18,45,6.0,27,4
p1,Benoit Paire,252,158,8,6,43.47826086956522,70.0,56.41025641025641,12,4,0.0,35,78,13.0,43,9,p2,Mischa Zverev,232,132,7,5,55.55555555555556,66.66666666666666,44.44444444444444,5,2,0.0,26,72,9.0,46,7
p1,Vasek Pospisil,301,99,5,5,72.0,81.48148148148148,57.14285714285714,3,1,2.0,20,76,14.0,56,11,p2,Ivo Karlovic,295,120,15,8,54.054054054054056,92.5,50.0,2,1,0.0,19,73,12.0,54,11
p1,Denis Shapovalov,263,156,7,9,58.87096774193549,71.23287671232876,52.94117647058824,7,4,1.0,34,113,19.0,79,14,p2,Viktor Troicki,255,114,2,3,54.83870967741935,70.58823529411765,54.761904761904766,14,3,1.0,45,104,16.0,59,12
p1,Joao Sousa,293,96,4,0,51.89873417721519,78.04878048780488,68.42105263157895,5,1,2.0,28,86,14.0,58,11,p2,Ryan Harrison,286,82,9,5,59.30232558139535,74.50980392156863,57.14285714285714,5,1,0.0,21,79,12.0,58,11
p1,Frances Tiafoe,297,130,5,1,60.810810810810814,75.55555555555556,65.51724137931035,8,2,1.0,23,76,13.0,53,10,p2,Nicolas Kicker,268,100,4,2,71.42857142857143,71.11111111111111,44.44444444444444,3,1,0.0,21,61,9.0,40,8
p1,Jiri Vesely,262,146,8,6,55.4054054054054,75.60975609756098,48.484848484848484,12,3,1.0,34,81,13.0,47,9,p2,Lukas Lacko,229,116,7,6,48.64864864864865,66.66666666666666,42.10526315789473,9,2,0.0,27,67,9.0,40,7
p1,Mikael Ymer,270,190,3,4,65.06024096385542,68.51851851851852,58.620689655172406,7,5,0.0,36,90,16.0,54,11,p2,Jan-Lennard Struff,228,153,6,4,46.42857142857143,74.35897435897436,42.22222222222222,5,3,0.0,29,77,12.0,48,9
p1,Mikhail Youzhny,256,151,2,6,65.65656565656566,63.07692307692307,55.88235294117647,7,3,2.0,32,92,14.0,60,9,p2,Guido Pella,252,129,6,5,59.25925925925925,68.75,48.484848484848484,13,3,0.0,39,88,12.0,49,9
p1,Michael Mmoh,268,170,5,6,67.07317073170732,70.9090909090909,55.55555555555556,7,4,1.0,31,85,14.0,54,9,p2,Mirza Basic,228,141,1,2,43.24324324324324,71.875,47.61904761904761,7,3,0.0,28,71,11.0,43,8
p1,John Millman,329,218,6,2,54.054054054054056,95.0,76.47058823529412,7,4,0.0,23,55,12.0,32,8,p2,Ernesto Escobedo,187,29,4,5,50.0,54.54545454545454,40.909090909090914,0,0,0.0,5,26,3.0,21,3
